,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
224,"""19095""","Ice creams, vanilla",66.0,1.0 serving 1/2 cup,4.481,0.298,,14.01,0.027,0.209,0.139,,3,,,,0.17,,10.2,,,,,,,,,,0.5,,0,,,,,,0.000,77,,0,,,,0.077,0.015,0.000,0.869,0.115,,0.0,3,,0.0,3,,0.096,,,573,,0.746,,,,,,,,,,,,,0.158,0.002,0.26,1.960,0.2,78,0.205,0.032,0.000,0.59,,0.000,0.1,0.000,,,,,,,,0.182,131.0,,0.215,7.26,0.136,,,,278,137.0,,0.030,,29.0,0.102,0.000,1.2,0,0.005,3,0.129,2.020,69.0,0.00,17.2,0.117,0.00,17.2,0.117,15.58,,,0.0,5,,,,,0.083,,0.185,0.1,0.143,9.0,1.824,0.058,,,,,0.0,,0.4,,,,,
225,"""19867""","Ice creams, vanilla, fat free",67.0,0.5 cup,0.000,,,4.22,0.034,,0.000,,5,,,,,,,,,,,,,,,,0.7,,0,,,,,,,133,,0,,,,0.094,0.019,,0.000,,,,,,,,,,,,387,,0.000,,,,,,,,,,,,,0.166,0.000,0.30,,0.0,134,0.000,0.031,,0.74,,0.000,,,,,,,,,,0.000,202.0,,,,,,,,468,92.0,,,,,,,,0,,5,,,,0.00,15.9,,0.00,15.9,,20.14,,,0.0,,,,,,,,,0.0,,14.0,0.000,,,,,,0.0,,,,,,,
226,"""19088""","Ice creams, vanilla, light",76.0,1.0 serving 1/2 cup,2.225,0.166,,16.81,0.040,,0.075,,5,,,,,,,,,,,,,,,,0.2,,0,,,,,,0.000,97,,0,,,,0.103,0.013,0.000,0.433,0.065,,0.0,5,,0.0,5,,,,,574,,0.358,,,,,,,,,,,,,0.194,0.000,0.36,0.974,0.3,97,0.097,0.034,0.000,0.81,,0.000,0.1,0.000,,,,,,,,0.102,158.0,,,,,,,,340,137.0,,,,,,,,0,0.004,5,,,,0.00,19.8,,0.00,19.8,,22.39,,,0.0,3,,,,,,,,0.1,,11.0,0.920,,,,,,0.0,,0.9,,,,,
227,"""19260""","Ice creams, vanilla, light, no sugar added",68.0,1.0 serving 1/2 cup,2.753,0.503,,4.39,0.020,,0.079,,3,,,,,,,,,,,,,0.011,,,,,0,,,,0.000,,0.003,58,,0,,,,0.050,0.020,0.022,0.650,0.022,,0.033,3,0.001,0.033,3,0.001,,,,480,,0.337,,,,,,,,,,,,,0.083,0.001,0.35,1.261,1.9,58,0.104,0.02,0.004,0.82,,0.003,0.1,0.003,,,,,,,,0.112,133.0,,,,,,,,205,115.0,,,,,,,,0,0.004,3,,,,0.00,15.6,,0.00,15.6,,14.57,,,0.0,3,,,,,,,,0.1,,6.0,0.944,,,,,,0.0,,0.6,,,,,
228,"""19096""","Ice creams, vanilla, light, soft-serve",88.0,1.0 serving 1/2 cup,1.434,0.088,,16.45,0.046,0.373,0.044,,4,,,,0.309,,,,,,,,,,,,,,0,,,,,,,25,,0,,,,0.104,0.024,,0.282,0.035,,,,,,,,0.173,,,464,,0.238,,,,,,,,,,,,,0.174,0.000,0.44,0.669,0.4,26,0.062,0.04,,0.97,,0.000,,,,,,,,,,0.053,194.0,,0.410,2.29,0.053,,,,91,111.0,,0.052,,11.0,0.18,,3.2,0,0.007,4,0.229,0.642,106.0,0.00,17.9,0.212,0.00,17.9,0.212,19.18,,,0.0,,,,,,0.163,,0.062,0.0,0.257,12.0,0.616,0.103,,,,,0.0,,0.8,,,,,
229,"""19089""","Ice creams, vanilla, rich",107.0,0.5 cup,11.052,0.728,,22.1,0.044,0.319,0.310,,9,,,,0.265,,,,,,,,,,,,0.0,,36,,,,,,,192,,0,,,,0.088,0.009,0.000,2.032,0.238,,0.0,10,,0.0,10,,0.148,,,1115,,1.633,,,,,,,,,,,,,0.179,0.001,0.42,4.772,1.4,195,0.455,0.048,0.000,0.87,,0.000,0.3,0.000,,,,,,,,0.468,168.0,,0.362,17.33,0.385,,,,699,266.0,,0.044,,98.0,0.152,0.000,3.7,0,0.004,9,0.195,4.460,112.0,0.00,27.8,0.183,0.00,27.8,0.183,23.85,,,1.0,13,,,,,0.144,,0.407,0.3,0.219,12.0,4.385,0.089,,,,,0.0,,,,,,,
230,"""19297""",Jams and preserves,20.0,1.0 tbsp,0.002,0.000,,9.7,0.003,0.007,0.000,,2,,,,0.006,,3.8,,,,,,,,,,0.2,,0,,,,,,,,,0,,,,0.007,0.020,,0.000,,,,,,,,,0.005,,,233,,0.000,2.0,0.10,0.001,,,,,,,,,,0.015,,0.00,0.008,,0,0.000,0.004,,0.05,,0.003,,,,,,,,,,0.000,15.0,,0.005,0.01,0.000,,,,0,56.0,,0.002,,0.0,0.005,,0.4,0,0.008,2,0.003,0.001,4.0,0.00,2.0,0.006,0.00,2.0,0.006,13.77,,,0.0,,,,,,0.006,,0.000,0.0,0.004,1.0,0.001,0.003,,,,,0.0,,1.8,,,,,
231,"""19719""","Jams and preserves, apricot",20.0,1.0 tbsp,0.002,0.000,,8.68,0.000,,0.000,,0,,,,,,,,,,,,,,,,0.1,,2,,,,,,,,,0,,,,0.007,0.020,,0.000,,,,,,,,,,,,203,,0.000,,,,,,,,,,,,,0.004,,0.00,,0.0,2,0.000,0.004,,0.04,,0.000,,,,,,,,,,0.000,15.0,,,,,,,,41,48.0,,,,,,,,0,0.008,0,,,,0.00,0.1,,0.00,0.1,,12.88,,,0.0,0,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,1.8,,,,,
232,"""43028""","Jams and preserves, no sugar (with sodium saccharin), any flavor",224.0,1.0 cup,0.036,0.338,,84.69,0.000,,0.000,,20,,,,,,,,,,,,,,,,5.6,,0,,,,,,,,,0,,,,0.000,0.054,,0.007,0.141,,,,,,,,,,,1241,,0.000,,,,,,,,,,,,,,,0.00,0.094,,0,0.000,0.045,,0.4,,0.000,,,,,,,,,,0.197,155.0,,,,,,,,0,296.0,,,,,,,,0,,20,,,,0.00,17.9,,0.00,17.9,,119.66,,,0.0,,,,,,,,,0.0,,11.0,0.092,,,,,,0.0,,,,,,,
233,"""43344""","Jams, preserves, marmalade, reduced sugar",17.0,1.0 tablespoon,0.001,0.009,,5.0,0.002,,0.000,,3,,,,,,,,,,,,,,,,0.3,,3,,,,,,,,,0,,,,0.014,0.006,,0.000,0.004,,,,,,,,,,,108,,0.000,,,,,,,,,,,,,0.003,,0.00,0.002,0.3,0,0.000,0.003,,0.05,,0.000,,,,,,,,,,0.005,10.0,,,,,,,,2,26.0,,,,,,,,0,0.049,3,,,,0.00,0.7,,0.00,0.7,,6.39,,,0.0,,,,,,,,,0.0,,1.0,0.002,,0.0,,,,0.0,,2.5,,,,,
234,"""19920""","Jams, preserves, marmalades, sweetened with fruit juice",19.0,1.0 tablespoon,0.000,,,7.98,0.005,,0.000,,1,,,,,,,0.0,,,,,,,,,0.2,,2,,,,,,,,,0,,,,0.039,0.006,0.000,0.000,,,,,,,,,,,,168,,0.000,,,,,,,0.0,,2.0,,,,0.004,,0.00,0.000,,0,0.000,0.002,,0.04,0.00,,,,,,,,,,,,12.0,0.0,,,,,,,4,40.0,,,,,,,,0,0.030,1,,,,0.00,0.5,,0.00,0.5,,10.06,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,3.4,0.0,,,,
235,"""19300""",Jellies,21.0,1.0 serving 1 tbsp,0.001,0.001,,10.76,0.000,,0.000,,0,,,,,,,0.0,,,,,,,,,0.2,,5,,,,,,,,,0,,,,0.008,0.002,,0.000,,,,,,,,,,,,234,,0.000,,,,,,,0.0,,1.0,,,,0.005,,0.00,0.000,0.1,0,0.000,0.004,,0.03,0.00,,,,,,,,,,,0.001,11.0,,,,,,,,1,56.0,,,,,,,,0,0.028,0,,,,0.00,2.2,,0.00,2.2,,14.69,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,0.2,0.0,,,,
236,"""43027""","Jellies, no sugar (with sodium saccharin), any flavors",300.0,1.0 cup,0.000,,,10.17,0.033,,0.000,,9,,,,,,,,,,,,,,,,6.6,,99,,,,,,,,,0,,,,0.660,0.096,,0.000,,,,,,,,,,,,1515,,0.000,21.0,0.45,,,,,,,,,,,0.045,,0.00,0.000,3.6,105,0.000,0.06,,0.96,,0.000,,,,,,,,,,0.000,288.0,,,,,,,,2121,363.0,,,,,,,,0,0.087,9,,,,0.00,3.0,,0.00,3.0,,88.8,,,21.0,0,,,,,,,,0.0,,12.0,0.000,,,,,,0.0,,,,,,,
237,"""44110""","Jellies, reduced sugar, home preserved",19.0,1.0 tbsp,0.002,0.002,,8.61,0.002,,0.000,,0,,,,,,,,,,,,,,,,0.2,,3,,,,,,,,,0,,,,0.027,0.004,,0.000,0.000,,,,,,,,,,,142,,0.000,,,,,,,,,,,,,0.004,,0.00,0.000,0.0,0,0.000,0.008,,0.02,,0.000,,,,,,,,,,0.001,13.0,,,,,,,,1,34.0,,,,,,,,0,,0,,,,0.00,1.3,,0.00,1.3,,8.76,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,,,,,,
238,"""19303""","Marmalade, orange",20.0,1.0 tbsp,0.000,,,12.0,0.001,0.001,0.000,,2,,,,0.003,,,,,,,,,,,,0.1,,12,,,,,,,,,0,,,,0.010,0.018,,0.000,,,,,,,,,0.001,,,206,,0.000,,,,,,,,,,,,,0.005,,0.00,,0.0,1,0.000,0.004,,0.04,,0.000,,,,,,,,,,0.000,7.0,,0.003,0.0,,,,,12,49.0,,0.001,,0.0,0.001,,0.1,0,0.004,2,0.002,0.000,1.0,0.00,0.6,0.002,0.00,0.6,0.002,13.26,,,1.0,0,,,,,0.004,,0.000,0.0,0.003,0.0,0.000,0.001,,,,,0.0,,1.0,,,,,
239,"""42131""","Milk dessert, frozen, milk-fat free, chocolate",137.0,1.0 cup,0.818,0.041,,51.65,0.069,,0.000,,8,,,,,,,,,,,,,,,,,,0,,,,,,,0,,4,,,,0.137,0.011,,0.455,0.001,,,,,,,,,,,958,,0.001,,,,,,,,,,,,,0.356,0.000,0.75,0.451,0.0,3,0.000,0.055,,1.23,,0.000,0.0,,,,,,,,,0.038,456.0,,,,,,,,41,229.0,,,,,,,,0,,8,,,,0.00,1.2,,0.00,1.2,,51.65,,,0.0,,,,,,,,,0.0,,62.0,0.447,,,,,,85.0,,1.0,,,,,
240,"""19304""",Molasses,337.0,1.0 cup,0.061,0.169,43.10,251.81,0.138,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,3.134,1.641,,0.007,0.000,40.17,,,,,,,,,,4088,,0.000,,,,,,,,,,,,,0.007,,0.00,0.108,,0,0.000,2.258,,11.12,,0.000,,,,,,,,,,0.169,4934.0,,,,,,,,0,977.0,,,,,,,,,5.156,0,,,,0.00,44.8,,0.00,44.8,,251.84,,,0.0,,,,,,,,,0.0,,816.0,0.108,,,,,,0.0,,,,,,,
241,"""42063""","Pectin, liquid",28.4,1.0 fl oz assumed specific gravity of honey,0.000,,,0.0,,,,,0,,,,,,,,,,,,,,,,0.6,,0,,,,,,,,,0,,,,,0.000,,0.000,,,,,,,,,,,,13,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.28,,0.000,,,,,,,,,,,0.0,,,,,,,,0,3.0,,,,,,,,,,0,,,,,0.0,,,0.0,,0.6,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,,
242,"""19310""","Pectin, unsweetened, dry mix",50.0,1.0 package (1.75 oz),0.025,0.045,,,,,0.000,,0,,,,,,,,,,,,,,,,4.3,,,,,,,,,0,,,,,,0.003,0.210,,0.003,0.007,,,,,,,,,,,680,,0.001,,,,,,,,,,,,,0.030,,0.00,0.005,,0,0.000,0.005,,0.15,,0.000,,,,,,,,,,0.036,4.0,,,,,,,,2,162.0,,,,,,,,0,0.035,0,,,,0.00,,,0.00,,,45.2,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,
243,"""19312""","Pie fillings, apple, canned",74.0,0.12 can,0.000,,,10.21,0.009,,,,0,,,,,,,,,,,,,,,,0.7,,8,,,,,,,,,0,,,,0.026,0.041,,0.000,,,,,,,,,,,,311,,0.000,,,,,,,0.0,,3.0,,,,0.008,,0.00,0.000,0.4,1,0.000,0.012,,0.22,,0.000,,,,,,,,,,0.000,33.0,,,,,,,,18,74.0,,,,,,,,,0.020,0,,,,0.00,2.1,,0.00,2.1,,19.31,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,1.3,,,,,
244,"""44158""","Pie fillings, blueberry, canned",151.0,1.0 serving,0.000,,,57.0,0.035,,0.000,,2,,,,,,,,,,,,,,,,3.9,,50,,,,,,,,,0,,,,0.137,0.169,,0.000,,,,,,,,,,,,1143,,0.000,,,,,,,,,,,,,0.051,,0.00,0.000,5.9,2,0.000,0.044,,0.53,,0.000,,,,,,,,,,0.000,174.0,,,,,,,,33,273.0,,,,,,,,0,0.325,2,,,,0.00,5.7,,0.00,5.7,,67.01,,,0.0,,,,,,,,,0.0,,15.0,0.000,,,,,,0.0,,1.1,,,,,
245,"""19314""","Pie fillings, canned, cherry",74.0,0.12 can,0.013,0.016,,,,,,,,,,,0.012,,,,,,,,,,,,0.4,,,,,,,,,0,,,,,,0.104,0.059,,0.003,0.007,,,,,,,,0.007,,,356,,0.000,,,,,,,,,,,,,0.012,,0.00,0.016,,7,,,,0.15,,,0.0,,,,,,,,,0.007,78.0,,0.010,0.05,0.000,,,,152,85.0,,0.001,,0.0,0.004,,0.3,0,0.022,3,0.007,0.007,11.0,,,,,,,20.72,,,,,,,,,0.005,,,0.0,0.009,5.0,0.016,0.004,,,,,,,,,,,,
246,"""43098""","Pie fillings, cherry, low calorie",85.0,1.0 serving,0.000,,,7.78,0.017,,0.000,,3,,,,,,,,,,,,,,,,1.0,,60,,,,,,,,,0,,,,0.307,0.071,,0.000,,,,,,,,,,,,187,,0.000,,,,,,,,,,,,,0.033,,0.00,,0.0,8,0.000,0.023,,0.24,,0.000,,,,,,,,,,0.000,100.0,,,,,,,,177,45.0,,,,,,,,0,0.048,3,,,,0.00,4.2,,0.00,4.2,,10.18,,,0.0,,,,,,,,,0.0,,7.0,0.000,,,,,,0.0,,2.4,,,,,
247,"""19333""","Pudding, lemon, dry mix, regular, prepared with sugar, egg yolk and water",127.0,0.5 cup,0.485,0.213,,17.16,0.008,,0.000,,5,,,,,,,,,,,,,,,,0.0,,56,,,,,,,19,,0,,,,0.004,0.017,0.003,0.123,0.005,,0.001,5,,0.001,5,,,,,582,,0.005,,,,,,,,,,,,,0.029,0.000,0.08,0.597,0.0,19,0.000,0.015,0.003,0.53,,0.000,,,,,,,,,,0.180,8.0,,,,,,,,74,138.0,,,,,,,,0,0.006,5,,,,0.00,,,0.00,,,30.73,,,3.0,,,,,,,,,,,,0.544,,,,,,0.0,,,,,,,
248,"""44260""","Puddings, all flavors except chocolate, low calorie, instant, dry mix",8.0,1.0 serving,0.008,0.035,,0.07,0.000,,0.000,,0,,,,,,,,,,,,,,,,0.1,,0,,,,,,,,,0,,,,0.001,0.003,,0.002,0.004,,,,,,,,,,,117,,0.000,,,,,,,,,,,,,0.002,0.000,0.00,0.009,0.1,0,0.000,0.0,,0.54,,0.000,,,,,,,,,,0.031,2.0,,,,,,,,0,28.0,,,,,,,,0,0.003,0,,,,0.00,0.1,,0.00,0.1,,6.77,,,0.0,,,,,,,,,0.0,,0.0,0.009,,,,,,0.0,,,,,,,
249,"""44259""","Puddings, all flavors except chocolate, low calorie, regular, dry mix",113.0,1.0 serving,0.020,0.057,,3.28,0.000,,,,0,,,,,,,,,,,,,,,,1.0,,0,,,,,,,,,0,,,,0.000,0.045,,0.002,0.000,,,,,,,,,,,1661,,0.000,,,,,,,,,,,,,,,0.00,0.036,1.2,0,,0.0,,2.1,,0.000,,,,,,,,,,0.057,20.0,,,,,,,,0,397.0,,,,,,,,,,0,,,,,0.0,,,0.0,,97.23,,,0.0,,,,,,,,,0.0,,19.0,0.036,,,,,,0.0,,,,,,,
250,"""19318""","Puddings, banana, dry mix, instant",99.0,1.0 package (3.5 oz),0.089,0.346,,75.8,0.001,,,,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,0.002,0.021,,0.020,0.040,,,,,,,,,,,1521,,0.000,,,,,,,,,,,,,0.003,,0.01,0.139,,0,0.000,0.001,,3.76,,,,,,,,,,,,0.307,15.0,,,,,,,,0,363.0,,,,,,,,,0.010,0,,,,0.00,,,0.00,,,91.77,,,,,,,,,,,,,,,0.139,,,,,,0.0,,,,,,,
251,"""19121""","Puddings, banana, dry mix, instant, prepared with 2% milk",147.0,0.5 cup From 19191,1.427,0.173,,,,,0.046,,6,,,,0.322,,,,,,,,,,,,0.0,,,,,,,,,68,,0,,,,0.106,0.015,,0.290,0.044,,,,,,,,0.184,,,648,,0.235,,,,,,,,,,,,,0.201,0.000,0.44,0.676,,68,0.066,0.053,,1.85,,0.000,,,,,,,,,,0.129,193.0,,0.394,2.5,0.053,,,,250,154.0,,0.057,,9.0,0.197,,2.9,0,0.004,6,0.245,0.631,318.0,,,,,,,29.02,,,,,,,,,0.147,,0.059,1.2,0.272,18.0,0.625,0.110,,,,,0.0,,1.2,,,,,
252,"""19319""","Puddings, banana, dry mix, instant, prepared with whole milk",127.0,0.5 cup,1.984,0.281,,22.07,0.048,0.274,0.079,,5,,,,0.145,,,0.0,,,,,,,,,,,0,1.0,0.00,0.105,,,0.000,48,,0,,,,0.094,0.030,0.000,0.389,0.088,,0.0,5,,0.0,5,,0.147,,,610,,0.312,,,,,,,0.0,0.077,119.0,,,,0.178,0.000,0.47,0.886,0.3,48,0.081,0.038,0.000,1.52,0.00,,1.4,0.000,,,,,,,,0.193,142.0,0.6,0.353,3.56,0.000,,,,170,146.0,,0.077,,11.0,0.156,0.000,4.1,0,0.006,5,0.170,0.886,262.0,0.00,15.1,0.110,0.00,15.1,0.110,25.1,,,0.0,53,,,,,0.077,,0.079,1.4,0.198,11.0,0.886,0.077,0.0,,,,0.0,,,0.0,0.077,0.079,,
253,"""19705""","Puddings, banana, dry mix, instant, with added oil",99.0,1.0 package (3.5 oz),0.782,2.099,,,,,,,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,0.002,0.021,,0.158,0.119,,,,,,,,,,,1599,,0.000,,,,,,,,,,,,,0.003,,0.01,1.287,,0,0.000,0.001,,3.76,,,,,,,,,,,,1.970,15.0,,,,,,,,0,382.0,,,,,,,,,0.010,0,,,,,,,,,,88.11,,,,,,,,,,,,,,,1.277,,,,,,0.0,,,,,,,
254,"""19320""","Puddings, banana, dry mix, regular",88.0,1.0 package (3.12 oz),0.079,0.141,,65.4,0.000,0.004,,,,,,,0.001,,,,,,,,,,,,0.3,,,,,,,,,,,0,,,,0.000,0.018,,0.000,0.009,,,,,,,,0.001,,,1348,,,,,,,,,,,,,,,,,0.00,0.026,,0,,,,2.2,,,,,,,,,,,,0.141,15.0,,0.003,0.35,,,,,0,322.0,,,,0.0,0.001,,0.8,,0.011,0,0.001,0.070,4.0,0.00,,0.002,0.00,,0.002,81.84,,,,,,,,,0.002,,,,,,0.026,0.001,,,,,0.0,,,,,,,
255,"""19122""","Puddings, banana, dry mix, regular, prepared with 2% milk",142.0,0.5 cup From 19211,1.441,0.125,,,,,0.045,,6,,,,0.327,,,,,,,,,,,,0.0,,,,,,,,,70,,0,,,,0.106,0.014,,0.288,0.037,,,,,,,,0.186,,,599,,0.239,,,,,,,,,,,,,0.204,0.000,0.35,0.656,,71,0.067,0.048,,1.46,,0.000,,,,,,,,,,0.088,195.0,,0.399,2.46,0.053,,,,253,143.0,,0.058,,10.0,0.199,,3.0,0,0.006,6,0.248,0.642,118.0,,,,,,,26.17,,,,,,,,,0.151,,0.060,1.3,0.275,18.0,0.604,0.111,,,,,0.0,,1.0,,,,,
256,"""19321""","Puddings, banana, dry mix, regular, prepared with whole milk",127.0,0.5 cup,2.075,0.248,,20.29,0.046,0.288,0.083,,5,,,,0.152,,,0.0,,,,,,,,,,,0,1.0,0.00,0.112,,,0.000,50,,0,,,,0.098,0.032,0.000,0.403,0.084,,0.0,5,,0.0,5,,0.155,,,588,,0.328,0.0,0.05,0.018,,,,0.0,0.081,128.0,,,,0.187,0.000,0.39,0.903,0.3,51,0.085,0.036,0.000,1.23,0.00,,1.4,0.000,,,,,,,,0.164,150.0,0.6,0.370,3.67,0.000,,,,179,141.0,,0.081,,11.0,0.164,0.000,4.2,0,0.008,5,0.179,0.931,94.0,0.00,14.2,0.116,0.00,14.2,0.116,23.42,,,0.0,56,,,,,0.081,,0.083,1.4,0.208,13.0,0.903,0.081,0.0,,,,0.0,,,0.0,0.081,0.083,,
257,"""19706""","Puddings, banana, dry mix, regular, with added oil",88.0,1.0 package (3.12 oz),0.792,2.121,,,,,,,,,,,0.001,,,,,,,,,,,,0.3,,,,,,,,,,,0,,,,0.000,0.018,,0.158,0.123,,,,,,,,0.001,,,1425,,,,,,,,,,,,,,,,,0.00,1.302,,0,,,,2.2,,,,,,,,,,,,1.998,15.0,,0.003,4.4,,,,,0,341.0,,,,0.0,0.001,,0.8,,0.011,0,0.001,0.616,4.0,,,,,,,77.79,,,,,,,,,0.002,,,,,,1.294,0.001,,,,,0.0,,,,,,,
258,"""44061""","Puddings, chocolate flavor, low calorie, instant, dry mix",9.9,1.0 serving,0.097,0.013,,0.07,0.002,,0.000,,1,,,,,,,,,,,,,,,,0.6,,1,,,,,,,0,,1,,,,0.040,0.083,,0.052,0.000,,,,,,,,,,,147,,0.000,,,,,,,,,,,,,0.009,0.000,0.00,0.114,0.0,0,0.000,0.004,,0.98,,0.000,,,,,,,,,,0.013,127.0,,,,,,,,0,35.0,,,,,,,,0,0.070,1,,,,0.00,0.3,,0.00,0.3,,7.74,,,0.0,,,,,,,,,0.0,,9.0,0.114,,,,,,47.0,,0.0,,,,,
259,"""44258""","Puddings, chocolate flavor, low calorie, regular, dry mix",9.9,1.0 serving,0.156,0.013,,0.07,0.002,,,,0,,,,,,,,,,,,,,,,1.0,,1,,,,,,,0,,2,,,,0.054,0.085,,0.083,0.000,,,,,,,,,,,151,,0.000,,,,,,,,,,,,,0.010,,0.00,0.114,0.0,0,0.000,0.003,,0.56,,0.000,,,,,,,,,,0.013,56.0,,,,,,,,0,36.0,,,,,,,,,0.088,0,,,,0.00,0.3,,0.00,0.3,,7.37,,,0.0,,,,,,,,,0.0,,11.0,0.114,,,,,,59.0,,0.0,,,,,
260,"""19184""","Puddings, chocolate, dry mix, instant",99.0,1.0 package (3.5 oz),0.817,0.345,,67.18,0.010,,0.000,,3,,,,,,,,,,,,,,,,3.6,,4,,,,,,,0,,7,,,,0.232,0.350,,0.396,0.034,,,,,,,,,,,1565,,0.003,,,,,,,,,,,,,0.054,,0.00,0.482,1.5,0,0.000,0.012,,4.65,,0.000,,,,,,,,,,0.311,234.0,,,,,,,,0,374.0,,,,,,,,0,0.363,3,,,,0.00,3.4,,0.00,3.4,,87.02,,,0.0,,,,,,,,,0.0,,45.0,0.480,,,,,,243.0,,0.0,,,,,
261,"""19123""","Puddings, chocolate, dry mix, instant, prepared with 2% milk",142.0,0.5 cup From 19211,1.511,0.187,,,,,0.044,,7,,,,0.339,,,,,,,,,,,,0.6,,,,,,,,,65,,1,,,,0.153,0.097,,0.352,0.040,,,,,,,,0.197,,,626,,0.227,,,,,,,,,,,,,0.209,0.000,0.44,0.797,,65,0.064,0.054,,2.0,,0.000,,,,,,,,,,0.148,239.0,,0.406,2.73,0.053,,,,241,149.0,,0.062,,9.0,0.21,,3.3,0,0.088,7,0.258,0.670,338.0,,,,,,,26.82,,,,,,,,,0.172,,0.057,1.1,0.295,27.0,0.743,0.116,,,,,55.0,,1.1,,,,,
262,"""19185""","Puddings, chocolate, dry mix, instant, prepared with whole milk",147.0,0.5 cup,2.690,0.265,,,,,0.074,,6,,,,0.332,,32.3,,,,,,,,,,1.5,,,,,,,,,35,,3,,,,0.141,0.094,,0.603,0.074,,,,,,,,0.194,,,682,,0.426,0.0,0.43,0.043,,,,,,,,,,0.207,0.000,0.44,1.352,,38,0.118,0.056,,2.06,,0.000,,,,,,,,,,0.191,244.0,,0.397,4.56,0.103,,,,176,163.0,,0.062,,16.0,0.206,,2.5,0,0.062,6,0.254,1.205,351.0,,,,,,,27.64,,,,,,,,,0.169,,0.103,,,,1.250,0.115,,,,,91.0,,1.3,,,,,
