,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg)_x,"Tocotrienol, alpha (mg)_x",Alanine (g)_x,Menaquinone-4 (µg)_y,"Tocotrienol, alpha (mg)_y",Alanine (g)_y,Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ)_x,"Fatty acids, total trans-monoenoic (g)_x",14:0 (g)_x,Energy (kJ)_y,"Fatty acids, total trans-monoenoic (g)_y",14:0 (g)_y,"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
118,"""05018""","Chicken, broilers or fryers, skin only, cooked, roasted",34.0,1.0 unit (yield from 1 lb ready-to-cook chicken),3.883,2.914,,0.0,0.012,0.407,0.0,,1,,,,0.413,,,,,,,,,,,,,,0,,,,,,,27,,0,,,,1.898,0.022,,0.687,0.112,,,,,,,,0.247,,,646,,0.112,646,,0.112,,,,,,,,,,0.043,0.007,0.07,5.79,0.8,27,0.014,0.034,,0.17,,0.000,0.1,,,,,,,,,2.662,46,2.4,0.646,13.83,0.816,,,,88.0,154.0,,0.055,,28.0,0.157,,6.8,0.0,0.007,1,0.223,2.972,42,0.0,15.5,0.282,0.0,15.5,0.282,0.0,,,0.0,3,,,,,0.534,,0.000,0.1,0.291,5.0,4.733,0.133,,,,,0.0,,,,,,,
119,"""05019""","Chicken, broilers or fryers, skin only, cooked, stewed",85.0,3.0 oz,7.888,5.916,,,,,,,,,,,0.772,,,,,,,,,,,,0.0,,,,,,,,,50,,,,,,3.193,0.039,,1.394,0.23,,,,,,,,0.462,,,1291,,0.230,1291,,0.230,,,,,,,,,,0.08,0.017,0.09,11.755,,,0.025,0.043,,0.37,,0.000,0.2,,,,,,,,,5.406,99,,1.207,28.08,1.657,,,,168.0,309.0,,0.104,,54.0,0.294,,12.2,0.0,0.015,2,0.416,6.035,84,,,,,,,0.0,,,,,,,,,0.998,,0.000,0.2,0.544,11.0,9.614,0.248,,,,,,,,,,,,
120,"""05015""","Chicken, broilers or fryers, skin only, raw",113.0,4.0 oz,10.26,7.695,,0.0,0.037,0.885,0.0,,3,,,,0.899,,,,,,,,,,,,,,0,,,,,,,86,,0,,,,4.505,0.046,,1.808,0.294,,,,,,,,0.538,,,1650,,0.305,1650,,0.305,,,,,,,,,,0.078,0.023,0.26,15.3,3.3,86,0.034,0.102,,0.46,,0.000,,,,,,,,,,7.029,116,,1.406,36.56,2.158,,,,296.0,394.0,,0.121,,123.0,0.342,,13.9,0.0,0.021,3,0.485,7.854,113,,,,,,,0.0,,,0.0,27,,,,,1.162,,0.000,0.7,0.634,15.0,12.509,0.289,,,,,0.0,,,,,,,
121,"""05092""","Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter",52.0,1.0 unit (yield from 1 lb ready-to-cook chicken),2.293,2.028,,,,,,,,,,,0.883,,,,,,,,,,,,0.2,,,,,,,,,15,,,,,,2.972,0.043,,0.645,0.099,,,,,,,,0.461,,,603,,0.052,603,,0.052,,,,,,,,,,0.118,0.005,0.15,3.484,,15,0.01,0.135,,0.66,,0.000,,,,,,,,,,1.815,100,,0.579,8.6,0.291,,,,49.0,144.0,,0.129,,48.0,0.367,,12.1,5.0,0.030,10,0.564,1.539,81,,,,,,,4.72,,,,,,,,,0.685,,0.000,,,,3.125,0.329,,,,,,,,,,,,
122,"""05093""","Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, flour",38.0,1.0 unit (yield from 1 lb ready-to-cook chicken),1.554,1.296,,,,,,,,,,,0.824,,,,,,,,,,,,0.0,,,,,,,,,11,,,,,,2.639,0.034,,0.357,0.053,,,,,,,,0.42,,,416,,0.042,416,,0.042,,,,,,,,,,0.092,0.004,0.11,2.231,,11,0.011,0.125,,0.36,,0.000,,,,,,,,,,1.129,90,,0.492,5.69,0.274,,,,37.0,100.0,,0.115,,37.0,0.33,,7.6,2.0,0.014,5,0.511,1.102,71,,,,,,,1.21,,,,,,,,,0.629,,0.000,,,,1.889,0.301,,,,,,,,,,,,
123,"""05094""","Chicken, broilers or fryers, thigh, meat and skin, cooked, roasted",85.0,3.0 oz,3.494,2.544,,0.0,0.075,1.607,0.001,0.020,3,0.102,0.16,0.765,1.77,0.002,,0.0,0.041,0.063,0.0,3.122,1.883,0.011,,0.015,0.0,0.001,14,,,,,,,14,,0,,,,4.921,0.054,0.014,0.666,0.111,,0.025,3,0.027,0.025,3,0.027,0.895,0.009,,825,0.047,0.071,825,0.047,0.071,0.022,52.67,0.0,0.08,1.120,8.0,0.006,0.0,0.009,0.161,0.005,0.37,5.318,2.8,14,0.007,0.352,0.009,0.83,0.00,0.002,0.2,0.001,,0.769,87.0,0.001,,,,2.269,215,5.9,0.89,12.5,0.775,0.022,,,47.0,197.0,0.002,0.207,,113.0,0.707,0.009,21.5,0.0,0.014,3,0.894,2.704,184,0.0,57.5,0.813,0.0,57.5,0.813,0.0,,,0.0,6,4.399,2.232,,1.043,1.384,,0.002,0.2,0.927,19.0,4.44,0.566,0.0,0.026,0.082,0.069,0.0,,,0.05,0.535,0.002,,
124,"""05095""","Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",41.0,1.0 unit (yield from 1 lb ready-to-cook chicken),1.685,1.333,,0.0,0.023,0.695,0.0,,2,,,,0.778,,,,,,,,,,,,,,0,,,,,,,18,,0,,,,2.007,0.029,,0.344,0.053,,,,,,,,0.394,,,398,,0.049,398,,0.049,,,,,,,,,,0.078,0.004,0.08,2.394,1.6,18,0.012,0.07,,0.32,,0.000,0.0,,,,,,,,,1.164,70,1.9,0.459,6.04,0.332,,,,62.0,95.0,,0.107,,34.0,0.308,,7.3,0.0,0.008,2,0.477,1.230,57,0.0,22.2,0.336,0.0,22.2,0.336,0.0,,,0.0,2,,,,,0.597,,0.000,0.0,0.463,8.0,1.98,0.281,0.0,,,,0.0,,,,,,,
125,"""05091""","Chicken, broilers or fryers, thigh, meat and skin, raw",113.0,4.0 oz,5.112,3.918,,0.0,0.082,1.489,0.0,0.027,3,0.163,0.24,0.714,1.636,0.002,,0.02,0.060,0.088,0.0,2.905,1.756,0.016,,0.024,0.0,0.001,122,,,,,,,26,,0,,,,5.226,0.061,0.021,0.961,0.183,,0.037,3,0.040,0.037,3,0.040,0.831,0.020,,1046,0.068,0.104,1046,0.068,0.104,0.028,75.11,0.0,0.1,1.136,8.0,0.008,0.0,0.012,0.164,0.005,0.7,7.842,2.4,26,0.009,0.392,0.016,0.92,0.00,0.002,0.1,0.002,,1.099,92.0,0.001,,,,3.498,231,11.1,0.873,18.77,1.107,0.028,,,88.0,250.0,0.001,0.189,,111.0,0.654,0.012,21.4,0.0,0.015,3,0.826,3.967,177,0.0,51.6,0.763,0.0,51.6,0.763,0.28,0.000,,0.0,3,6.530,3.446,,0.215,1.307,,0.003,0.1,0.863,20.0,6.59,0.525,,0.038,0.118,0.096,0.0,,,0.03,0.495,0.001,,
126,"""05097""","Chicken, broilers or fryers, thigh, meat only, cooked, fried",85.0,3.0 oz,2.363,2.066,,,,,,,,,,,2.026,,,,,,,,,,,,0.0,,,,,,,,,18,,,,,,6.052,0.076,,0.595,0.085,,,,,,,,1.01,,,775,,0.060,775,,0.060,,,,,,,,,,0.217,0.009,0.28,3.247,,,0.025,0.323,,0.88,,0.000,0.2,,,,,,,,,1.734,220,,0.996,8.76,0.391,,,,60.0,185.0,,0.28,,87.0,0.808,,17.4,0.0,0.023,8,1.263,1.615,169,,,,,,,1.0,,,,,,,,,1.442,,0.000,0.2,1.187,22.0,2.771,0.743,,,,,,,,,,,,
127,"""05098""","Chicken, broilers or fryers, thigh, meat only, cooked, roasted",85.0,3.0 oz,1.964,1.441,,0.0,0.082,1.793,0.001,0.018,4,0.052,0.15,0.841,1.986,0.001,,0.0,0.023,0.029,0.0,3.448,2.070,0.006,,0.009,,0.001,0,,,,,,,7,,0,,,,5.277,0.057,0.008,0.405,0.062,,0.013,4,0.020,0.013,4,0.020,0.995,0.010,,638,0.025,0.037,638,0.025,0.037,0.011,56.95,0.0,0.07,0.965,8.0,0.003,0.0,0.006,0.185,0.004,0.36,2.857,3.3,7,0.003,0.393,0.007,0.88,0.00,0.001,0.2,0.001,,0.41,90.0,0.001,,,,1.241,229,4.4,0.849,6.93,0.412,0.011,,,23.0,152.0,0.002,0.237,,113.0,0.791,0.004,23.0,0.0,0.014,4,1.006,1.488,196,0.0,61.0,0.881,0.0,61.0,0.881,0.0,,,0.0,6,2.370,1.222,,1.105,1.47,,0.001,0.2,1.023,20.0,2.393,0.628,0.0,0.019,0.074,0.037,0.0,,,0.04,0.602,0.001,,
128,"""05099""","Chicken, broilers or fryers, thigh, meat only, cooked, stewed",140.0,"1.0 cup, chopped or diced",3.794,3.136,,0.0,0.088,2.626,0.0,,10,,,,2.972,,,,,,,,,,,,,,0,,,,,,,27,,0,,,,7.28,0.108,,0.868,0.126,,,,,,,,1.478,,,1142,,0.098,1142,,0.098,,,,,,,,,,0.305,0.014,0.29,5.18,5.0,27,0.042,0.294,,1.2,,0.000,0.1,,,,,,,,,2.646,256,6.9,1.439,13.71,0.700,,,,87.0,273.0,,0.409,,126.0,1.182,,23.9,0.0,0.028,10,1.848,2.646,209,0.0,94.2,1.204,0.0,94.2,1.204,0.0,,,0.0,7,,,,,2.111,,0.000,0.1,1.736,29.0,4.312,1.086,0.0,,,,0.0,,,,,,,
129,"""05101""","Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter",29.0,1.0 unit (yield from 1 lb ready-to-cook chicken),1.691,1.470,,,,,,,,,,,0.427,,,,,,,,,,,,0.1,,,,,,,,,10,,,,,,1.527,0.018,,0.484,0.07,,,,,,,,0.231,,,393,,0.038,393,,0.038,,,,,,,,,,0.044,0.003,0.07,2.598,,10,0.003,0.087,,0.34,,0.000,,,,,,,,,,1.317,40,,0.345,6.32,0.191,,,,33.0,94.0,,0.064,,23.0,0.18,,7.5,3.0,0.017,5,0.273,1.137,35,,,,,,,3.17,,,,,,,,,0.362,,0.000,,,,2.349,0.159,,,,,,,,,,,,
130,"""05102""","Chicken, broilers or fryers, wing, meat and skin, cooked, fried, flour",19.0,1.0 unit (yield from 1 lb ready-to-cook chicken),1.151,0.941,,,,,,,,,,,0.386,,,,,,,,,,,,0.0,,,,,,,,,7,,,,,,1.272,0.012,,0.281,0.04,,,,,,,,0.201,,,255,,0.030,255,,0.030,,,,,,,,,,0.026,0.004,0.05,1.689,,7,0.004,0.078,,0.14,,0.000,,,,,,,,,,0.825,34,,0.275,4.21,0.175,,,,24.0,61.0,,0.053,,15.0,0.153,,4.0,1.0,0.005,1,0.235,0.813,28,,,,,,,0.45,,,,,,,,,0.319,,0.000,,,,1.461,0.139,,,,,,,,,,,,
131,"""05103""","Chicken, broilers or fryers, wing, meat and skin, cooked, roasted",85.0,3.0 oz,4.23,3.051,,0.0,0.055,1.673,0.0,0.021,8,0.139,0.59,0.816,1.944,0.002,,0.0,0.047,0.086,0.0,2.995,1.902,0.012,,0.019,,0.001,0,,,,,,,10,,0,,,,5.372,0.035,0.015,0.788,0.14,,0.031,8,0.031,0.031,8,0.031,0.907,0.002,,903,0.054,0.083,903,0.054,0.083,0.018,50.49,0.0,0.17,0.895,15.0,0.006,0.0,0.009,0.13,0.003,0.3,6.55,0.3,10,0.007,0.474,0.009,0.75,0.03,0.002,0.2,0.001,,0.942,83.0,0.0,,,,2.734,180,10.4,0.643,14.34,0.948,0.018,,,33.0,216.0,0.000,0.255,,120.0,0.728,0.009,21.7,0.0,0.009,8,0.992,3.301,125,0.0,94.6,0.771,0.0,94.6,0.771,0.0,,,0.0,6,5.424,2.7,,0.731,1.368,,0.006,0.2,1.046,16.0,5.471,0.754,0.0,0.03,0.083,0.071,0.0,,,0.12,0.526,0.000,,
132,"""05104""","Chicken, broilers or fryers, wing, meat and skin, cooked, stewed",140.0,"1.0 cup, chopped or diced",6.594,5.012,,0.0,0.056,2.262,0.0,,4,,,,2.507,,,,,,,,,,,,,,0,,,,,,,56,,0,,,,6.469,0.064,,1.316,0.182,,,,,,,,1.295,,,1459,,0.196,1459,,0.196,,,,,,,,,,0.144,0.028,0.25,9.24,0.3,56,0.028,0.308,,0.87,,0.000,0.1,,,,,,,,,4.312,195,6.0,1.726,23.55,1.246,,,,186.0,349.0,,0.343,,98.0,0.988,,25.9,0.0,0.025,4,1.519,4.900,169,0.0,71.8,1.147,0.0,71.8,1.147,0.0,,,0.0,7,,,,,2.057,,0.000,0.1,1.522,22.0,7.616,0.896,0.0,,,,0.0,,,,,,,
133,"""05100""","Chicken, broilers or fryers, wing, meat and skin, raw",113.0,4.0 oz,3.995,2.823,,0.0,0.061,1.637,0.0,0.023,8,0.127,0.72,0.799,1.904,0.002,,0.0,0.046,0.081,0.0,2.932,1.862,0.010,,0.018,,0.001,0,26.8,0.05,1.156,26.8,0.05,1.156,10,,0,,,,6.438,0.038,0.017,0.746,0.128,,0.029,8,0.034,0.029,8,0.034,0.888,0.002,,902,0.052,0.078,902,0.052,0.078,0.017,78.18,0.0,0.17,0.876,12.0,0.005,0.0,0.01,0.116,0.003,0.28,6.127,0.0,10,0.007,0.597,0.012,0.84,0.07,0.002,0.1,0.003,,0.863,95.0,0.0,,,,2.515,211,10.2,0.629,14.52,0.868,0.017,,,33.0,216.0,0.000,0.25,,125.0,0.713,0.011,19.9,0.0,0.012,8,0.971,3.105,139,0.0,92.7,0.755,0.0,92.7,0.755,0.0,,,0.0,6,5.090,2.485,,0.723,1.339,,0.006,0.1,1.025,18.0,5.137,0.738,0.0,0.033,0.081,0.069,0.0,,,0.08,0.515,0.000,,
134,"""05106""","Chicken, broilers or fryers, wing, meat only, cooked, fried",85.0,3.0 oz,2.125,1.759,,,,,,,,,,,2.178,,,,,,,,,,,,0.0,,,,,,,,,15,,,,,,6.153,0.045,,0.612,0.068,,,,,,,,1.083,,,751,,0.060,751,,0.060,,,,,,,,,,0.109,0.017,0.29,2.618,,,0.009,0.501,,0.74,,0.000,0.1,,,,,,,,,1.326,177,,1.054,7.78,0.238,,,,52.0,179.0,,0.299,,71.0,0.865,,21.6,0.0,0.014,3,1.353,1.394,139,,,,,,,0.0,,,,,,,,,1.546,,0.000,0.1,1.272,18.0,2.295,0.796,,,,,,,,,,,,
135,"""05107""","Chicken, broilers or fryers, wing, meat only, cooked, roasted",13.0,1.0 unit (yield from 1 lb ready-to-cook chicken),0.294,0.231,,0.0,0.006,0.297,0.0,,1,,,,0.336,,,,,,,,,,,,,,0,,,,,,,2,,0,,,,0.951,0.007,,0.077,0.008,,,,,,,,0.167,,,110,,0.009,110,,0.009,,,,,,,,,,0.017,0.003,0.04,0.339,0.0,2,0.001,0.077,,0.12,,0.000,0.0,,,,,,,,,0.168,27,0.8,0.163,1.06,0.039,,,,8.0,26.0,,0.046,,11.0,0.134,,3.2,0.0,0.002,1,0.209,0.199,22,0.0,10.3,0.136,0.0,10.3,0.136,0.0,,,0.0,1,,,,,0.239,,0.000,0.0,0.196,3.0,0.287,0.123,0.0,,,,0.0,,,,,,,
136,"""05108""","Chicken, broilers or fryers, wing, meat only, cooked, stewed",85.0,3.0 oz,1.7,1.335,,0.0,0.037,1.733,0.0,,3,,,,1.963,,,,,,,,,,,,,,0,,,,,,,14,,0,,,,4.42,0.040,,0.442,0.043,,,,,,,,0.976,,,643,,0.051,643,,0.051,,,,,,,,,,0.093,0.009,0.19,1.964,0.2,14,0.009,0.272,,0.62,,0.000,0.1,,,,,,,,,0.969,130,4.3,0.949,6.1,0.230,,,,46.0,154.0,,0.269,,63.0,0.779,,18.4,0.0,0.014,3,1.22,1.148,114,0.0,60.0,0.795,0.0,60.0,0.795,0.0,,,0.0,4,,,,,1.393,,0.000,0.1,1.146,15.0,1.657,0.717,0.0,,,,0.0,,,,,,,
137,"""05105""","Chicken, broilers or fryers, wing, meat only, raw",17.0,"1.0 wing, bone and skin removed (yield from 1 lb ready-to-cook chicken)",0.16,0.136,,0.0,0.010,0.280,0.0,,1,,,,0.317,,,,,,,,,,,,,,0,,,,,,,3,,0,,,,1.251,0.007,,0.049,0.003,,,,,,,,0.158,,,90,,0.005,90,,0.005,,,,,,,,,,0.017,0.002,0.06,0.144,0.0,3,0.002,0.09,,0.14,,0.000,0.0,,,,,,,,,0.08,33,1.4,0.154,0.6,0.014,,,,10.0,21.0,,0.044,,10.0,0.126,,3.0,0.0,0.003,1,0.197,0.102,26,0.0,11.2,0.129,0.0,11.2,0.129,0.0,,,0.0,1,,,,,0.225,,0.000,0.0,0.185,4.0,0.124,0.116,,,,,0.0,,0.2,,,,,
138,"""05277""","Chicken, canned, meat only, with broth",85.0,3.0 oz,1.87,1.488,,0.0,0.013,1.341,0.0,,3,,,,1.499,,,,,,,,,,,,,,0,,,,,,,29,,0,,,,5.38,0.039,,0.374,0.06,,,,,,,,0.761,,,586,,0.051,586,,0.051,,,,,,,,,,0.11,0.009,0.25,2.678,1.5,29,0.009,0.297,,1.54,,0.000,0.1,,,,,,,,,1.283,117,4.0,0.884,6.76,0.374,,,,96.0,140.0,,0.207,,53.0,0.594,,13.4,0.0,0.013,3,0.922,1.377,94,0.0,54.4,0.648,0.0,54.4,0.648,0.0,,,0.0,4,,,,,1.152,,0.000,0.1,0.894,10.0,2.201,0.541,0.0,,,,0.0,,1.7,,,,,
139,"""05311""","Chicken, canned, no broth",85.0,3.0 oz,1.913,1.681,,0.0,,,0.0,,2,,,,,,,,,,,,,,,,,,0,,,,,,,45,,0,,,,2.04,0.043,,0.395,0.063,,,,,,,,,,,656,,0.054,656,,0.054,,,,,,,,,,0.085,0.009,0.85,2.787,2.0,45,0.009,0.161,,0.68,,0.000,0.1,,,,,,,,,1.357,130,4.6,,,,,,,150.0,157.0,,,,,,,,0.0,,2,,,,0.0,62.7,,0.0,62.7,,0.77,,,0.0,4,,,,,,,,0.1,,16.0,2.321,,0.0,,,,0.0,,,,,,,
140,"""05138""","Chicken, capons, giblets, cooked, simmered",145.0,"1.0 cup, chopped or diced",2.566,1.638,,,,,,,,,,,2.816,,,,,,,,,,,,0.0,,,,,,,,,5777,,,,,,5.974,0.426,,1.0,0.029,,,,,,,,1.73,,,995,,0.029,995,,0.029,,,,,,,,,,1.538,0.029,1.65,1.987,,5777,0.0,0.551,,1.32,,0.000,,,,,,,,,,1.087,222,,1.94,7.83,0.261,,,,19236.0,238.0,,0.454,,629.0,1.273,,137.8,0.0,0.278,600,1.942,1.421,341,,,,,,,1.1,,,,,,,,,2.52,,0.000,,,,1.711,0.915,,,,,,,,,,,,
141,"""05137""","Chicken, capons, giblets, raw",115.0,1.0 giblets,1.886,1.369,,,,,,,,,,,1.548,,,,,,,,,,,,0.0,,,,,,,,,5030,,,,,,8.032,0.308,,0.69,0.034,,,,,,,,0.95,,,626,,0.023,626,,0.023,,,,,,,,,,1.287,0.012,14.89,1.518,,5030,0.0,0.54,,1.15,,0.000,,,,,,,,,,0.932,260,,1.065,5.96,0.207,,,,16751.0,150.0,,0.25,,336.0,0.7,,63.6,0.0,0.187,453,1.066,1.046,238,,,,,,,1.63,,,,,,,,,1.383,,0.000,,,,1.288,0.503,,,,,,,,,,,,
142,"""05134""","Chicken, capons, meat and skin and giblets and neck, cooked, roasted",85.0,3.0 oz,2.788,2.142,,,,,,,,,,,1.957,,,,,,,,,,,,0.0,,,,,,,,,187,,,,,,7.153,0.069,,0.552,0.085,,,,,,,,1.001,,,804,,0.076,804,,0.076,,,,,,,,,,0.186,0.009,0.31,4.003,,187,0.009,0.349,,0.86,,0.000,,,,,,,,,,1.887,207,,1.161,9.92,0.552,,,,624.0,192.0,,0.27,,88.0,0.779,,16.4,0.0,0.026,22,1.206,2.057,203,,,,,,,0.03,,,,,,,,,1.51,,0.000,,,,3.298,0.704,,,,,,,,,,,,
143,"""05133""","Chicken, capons, meat and skin and giblets and neck, raw",85.0,3.0 oz,4.156,3.060,,,,,,,,,,,1.287,,,,,,,,,,,,0.0,,,,,,,,,231,,,,,,6.013,0.054,,0.833,0.136,,,,,,,,0.66,,,825,,0.119,825,,0.119,,,,,,,,,,0.156,0.009,0.86,6.086,,231,0.017,0.306,,0.8,,0.000,,,,,,,,,,2.763,181,,0.767,14.36,0.807,,,,769.0,197.0,,0.178,,74.0,0.513,,10.4,0.0,0.024,23,0.794,3.034,154,,,,,,,0.07,,,,,,,,,0.996,,0.000,,,,5.04,0.463,,,,,,,,,,,,
144,"""05136""","Chicken, capons, meat and skin, cooked, roasted",85.0,3.0 oz,2.771,2.142,,,,,,,,,,,2.014,,12.5,,,,,,,,,,0.0,,,,,,,,,,,,,,,7.605,0.059,,0.544,0.085,,,,,,,,1.02,,,814,,0.076,814,,0.076,,,,,,,,,,0.145,0.009,0.28,4.037,,,0.009,0.365,,0.88,,0.000,,,,,,,,,,1.887,217,,1.17,9.9,0.561,,,,58.0,195.0,,0.276,,73.0,0.797,,18.4,0.0,0.018,5,1.237,2.057,209,,,,,,,0.0,,,,,,,,,1.535,,0.000,,,,3.324,0.728,,,,,,,,,,,,
145,"""05135""","Chicken, capons, meat and skin, raw",85.0,3.0 oz,4.207,3.077,,0.0,0.054,1.178,0.0,,5,,,,1.32,,,,,,,,,,,,,,0,,,,,,,31,,0,,,,6.182,0.043,,0.833,0.136,,,,,,,,0.668,,,832,,0.119,832,,0.119,,,,,,,,,,0.108,0.009,0.29,6.213,2.0,31,0.017,0.306,,0.82,,0.000,,,,,,,,,,2.805,184,,0.762,14.51,0.825,,,,110.0,199.0,,0.181,,64.0,0.523,,12.4,0.0,0.017,5,0.811,3.077,156,,,,,,,0.0,,,0.0,,,,,,1.004,,0.000,,,,5.16,0.478,,,,,0.0,,1.4,,,,,
146,"""05308""","Chicken, cornish game hens, meat and skin, cooked, roasted",85.0,3.0 oz,4.293,3.060,,0.0,0.057,1.369,0.0,,2,,,,1.529,,12.5,,,,,,,,,,,,0,,,,,,,27,,0,,,,5.012,0.052,,0.858,0.136,,,,,,,,0.779,,,922,,0.128,922,,0.128,,,,,,,,,,0.169,0.017,0.24,6.8,2.0,27,0.025,0.261,,0.88,,0.000,0.1,,,,,,,,,2.72,208,4.1,0.933,15.48,1.062,,,,90.0,220.0,,0.21,,111.0,0.604,,13.2,0.0,0.013,2,0.935,3.272,124,0.0,48.0,0.669,0.0,48.0,0.669,0.0,,,0.0,2,,,,,1.19,,0.000,0.1,0.914,15.0,5.644,0.551,0.0,,,,0.0,,0.4,,,,,
147,"""05307""","Chicken, cornish game hens, meat and skin, raw",85.0,3.0 oz,3.307,2.354,,0.0,0.062,1.054,0.0,,3,,,,1.177,,,,,,,,,,,,,,0,,,,,,,27,,0,,,,4.824,0.042,,0.663,0.102,,,,,,,,0.599,,,711,,0.102,711,,0.102,,,,,,,,,,0.145,0.009,0.28,5.236,2.0,27,0.025,0.251,,0.68,,0.000,,,,,,,,,,2.091,201,,0.719,11.92,0.816,,,,92.0,170.0,,0.161,,86.0,0.466,,10.0,0.0,0.014,3,0.72,2.525,119,,,,,,,0.0,,,0.0,,,,,,0.916,,0.000,,,,4.344,0.424,,,,,0.0,,0.4,,,,,
148,"""05310""","Chicken, cornish game hens, meat only, cooked, roasted",85.0,3.0 oz,0.842,0.799,,0.0,0.064,1.486,0.0,,2,,,,1.683,,,,,,,,,,,,,,0,,,,,,,17,,0,,,,5.332,0.050,,0.221,0.025,,,,,,,,0.836,,,477,,0.025,477,,0.025,,,,,,,,,,0.193,0.009,0.26,1.054,2.0,17,0.009,0.304,,0.88,,0.000,0.1,,,,,,,,,0.587,212,4.1,0.814,3.29,0.178,,,,55.0,114.0,,0.231,,90.0,0.669,,17.7,0.0,0.013,2,1.045,0.587,127,0.0,56.4,0.681,0.0,56.4,0.681,0.0,,,0.0,4,,,,,1.194,,0.000,0.1,0.983,16.0,0.858,0.615,0.0,,,,0.0,,0.5,,,,,
149,"""05309""","Chicken, cornish game hens, meat only, raw",85.0,3.0 oz,0.723,0.689,,0.0,0.078,1.278,0.0,,3,,,,1.447,,,,,,,,,,,,,,0,,,,,,,19,,0,,,,5.732,0.045,,0.196,0.017,,,,,,,,0.719,,,412,,0.017,412,,0.017,,,,,,,,,,0.184,0.009,0.34,0.909,2.0,19,0.009,0.327,,0.77,,0.000,,,,,,,,,,0.51,229,,0.7,2.83,0.153,,,,64.0,99.0,,0.199,,77.0,0.575,,13.4,0.0,0.014,3,0.899,0.501,136,,,,,,,0.0,,,0.0,,,,,,1.028,,0.000,,,,0.74,0.529,,,,,0.0,,0.5,,,,,
