,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
424,"""18944""","Pie, Dutch Apple, Commercially Prepared",131.0,"0.12 pie 1 pie (1/8 of 9"" pie)",3.03,2.773,5.99,28.85,0.253,0.207,0.000,,8,,,,0.056,,,0.0,,,0.0,0.973,0.160,,,0.000,2.1,,55,1.2,0.03,0.097,,,,22,,0,,,,1.433,0.194,0.000,1.358,0.153,6.41,0.000,42,,0.000,42,,0.083,,2.00,1592,,0.000,,,,,,,6.41,0.110,18.0,,,,0.088,,0.00,7.594,21.5,24,0.000,0.051,0.039,0.92,2.03,0.000,,,,,,,,,,2.620,100,11.0,0.329,15.06,0.000,,,,107,380.0,0.000,0.035,20.17,0,0.068,0.026,2.9,20,0.305,28.0,0.106,1.607,38.0,0.00,22.3,0.136,0.00,22.3,0.136,58.35,,,0.0,,,,,,0.11,,0.000,,,,7.594,0.071,,,,,0.0,,7.5,0.0,0.067,,0.0,
425,"""18317""","Pie, egg custard, commercially prepared",28.35,1.0 oz,0.666,1.055,,3.28,0.011,0.129,0.003,,6,,,,0.099,,,,,,,,,,,,0.5,,14,,,,,,,16,,0,,,,0.083,0.007,,0.194,0.071,,,,,,,,0.064,,,249,,0.025,,,,,,,,,,,,,0.059,0.000,0.12,1.360,0.9,16,0.005,0.014,,0.37,,0.000,,,,,,,,,,0.975,30,,0.113,3.29,0.028,,,,66,60.0,,0.02,,9,0.061,,2.0,0,0.017,6.0,0.08,0.416,32.0,0.00,10.8,0.095,0.00,10.8,0.095,5.9,,,0.0,10,,,,,0.071,,0.005,0.2,0.089,3.0,1.325,0.036,,,,,0.0,,0.2,,,,,
426,"""18444""","Pie, fried pies, cherry",28.35,1.0 oz,0.697,1.524,,,,,,,,,,,0.034,,,,,,,,,,,,0.7,,,,,,,,,0,,,,,,0.404,0.013,,0.236,0.161,,,,,,,,0.025,,,375,,0.009,,,,,,,,,,,,,0.030,,0.02,2.112,,3,0.000,0.009,,0.31,,0.009,,,,,,,,,,1.363,18,,0.089,4.56,0.003,,,,49,90.0,,0.012,,0,0.026,,0.7,4,0.064,5.0,0.034,0.43,12.0,,,,,,,12.08,,,,,,,,,0.032,,0.000,,,,2.069,0.018,,,,,,,,,,,,
427,"""18319""","Pie, fried pies, fruit",28.35,1.0 oz,0.697,1.524,,6.07,0.040,0.060,0.000,,1,,,,0.034,,,,,,,,,,,,0.7,,2,,,,,,,1,,0,,,,0.404,0.013,,0.236,0.161,,,,,,,,0.025,,,375,,0.009,,,,,,,,,,,,,0.030,0.000,0.02,2.112,1.2,1,0.000,0.009,,0.31,,0.009,,,,,,,,,,1.363,18,,0.089,4.56,0.003,,,,8,90.0,,0.012,,0,0.026,,0.7,4,0.064,5.0,0.034,0.43,12.0,0.00,2.0,0.044,0.00,2.0,0.044,12.08,,,0.0,,,,,,0.032,,0.000,0.0,0.039,3.0,2.069,0.018,,,,,0.0,,0.4,,,,,
428,"""18445""","Pie, fried pies, lemon",28.35,1.0 oz,0.697,1.524,,,,,,,,,,,0.034,,,,,,,,,,,,0.7,,,,,,,,,0,,,,,,0.404,0.013,,0.236,0.161,,,,,,,,0.025,,,375,,0.009,,,,,,,,,,,,,0.030,,0.02,2.112,,1,0.000,0.009,,0.31,,0.009,,,,,,,,,,1.363,18,,0.089,4.56,0.003,,,,9,90.0,,0.012,,0,0.026,,0.7,4,0.064,5.0,0.034,0.43,12.0,,,,,,,12.08,,,,,,,,,0.032,,0.000,,,,2.069,0.018,,,,,,,,,,,,
429,"""18320""","Pie, lemon meringue, commercially prepared",28.35,1.0 oz,0.501,1.034,,6.76,0.018,0.033,0.000,,2,,,,0.024,,,,,,,,,,,,0.3,,3,,,,,,,14,,0,,,,0.184,0.000,,0.109,0.058,,,,,,,,0.017,,,318,,0.008,,,,,,,,,,,,,0.059,0.000,0.05,0.761,0.6,14,0.000,0.009,,0.26,,0.000,,,,,,,,,,0.968,25,,0.033,2.47,0.017,,,,49,76.0,,0.005,,13,0.015,,0.9,5,0.017,7.0,0.019,0.381,30.0,0.00,1.8,0.029,0.00,1.8,0.029,13.38,,,0.0,2,,,,,0.023,,0.000,0.1,0.021,4.0,0.742,0.010,,,,,0.0,,0.9,,,,,
430,"""18321""","Pie, lemon meringue, prepared from recipe",28.35,1.0 oz,0.903,0.944,,,,,0.000,,3,,,,0.051,,,,,,,,,,,,,,,,,,,,,12,,,,,,0.268,0.012,,0.354,0.053,,,,,,,,0.041,,,338,,0.013,,,,,,,,,,,,,0.045,0.000,0.03,1.582,,12,0.000,0.008,,0.26,,0.000,,,,,,,,,,0.885,18,,0.082,3.66,0.011,,,,45,81.0,,0.013,,15,0.038,,3.3,5,0.036,7.0,0.048,0.533,12.0,,,,,,,11.08,,,,,,,,,0.054,,0.000,,,,1.57,0.025,,,,,,,,,,,,
431,"""18322""","Pie, mince, prepared from recipe",28.35,1.0 oz,0.76,0.806,,8.03,0.043,0.042,0.000,,1,,,,0.016,,,,,,,,,,,,0.7,,4,,,,,,,,,0,,,,0.337,0.032,,0.315,0.051,,,,,,,,0.02,,,343,,0.012,,,,,,,,,,,,,0.030,,0.00,1.319,1.5,0,0.000,0.018,,0.34,,0.000,,,,,,,,,,0.754,58,,0.066,3.06,0.000,,,,6,82.0,,0.008,,0,0.02,,1.9,5,0.075,7.0,0.021,0.433,12.0,0.00,2.0,0.029,0.00,2.0,0.029,13.61,,,0.0,,,,,,0.035,,0.000,0.0,0.027,4.0,1.319,0.018,,,,,0.0,,1.7,,,,,
432,"""18323""","Pie, peach",28.35,1.0 oz,0.428,1.063,,4.6,0.017,0.035,0.000,,1,,,,0.018,,,,,,,,,,,,0.2,,4,,,,,,,1,,0,,,,0.057,0.015,,0.142,0.072,,,,,,,,0.016,,,265,,0.003,,,,,,,,,,,,,0.009,,0.00,1.202,0.9,3,0.000,0.007,,0.23,,0.000,,,,,,,,,,0.988,35,,0.05,2.83,0.011,,,,40,64.0,,0.006,,0,0.015,,0.4,7,0.043,8.0,0.019,0.282,6.0,0.00,2.0,0.027,0.00,2.0,0.027,9.33,,,0.0,,,,,,0.019,,0.000,0.0,0.024,2.0,1.189,0.010,,,,,0.0,,0.3,,,,,
433,"""18324""","Pie, pecan, commercially prepared",28.35,1.0 oz,0.752,1.008,0.00,7.14,0.058,0.088,0.000,,5,,,,0.035,,,0.0,,0.010,0.0,0.270,0.096,,,0.000,0.6,,11,0.1,0.01,0.055,,,0.000,14,,0,,,,0.371,0.052,0.000,0.288,0.055,1.57,0.000,12,,0.000,12,,0.041,,1.41,483,,0.009,,,,,,,1.88,0.050,6.0,,,,0.022,0.000,0.03,2.358,4.4,14,0.000,0.011,0.005,0.27,0.46,0.000,,,,,,,,,0.0,0.953,28,1.5,0.072,4.73,0.012,,,,50,115.0,0.000,0.014,4.81,12,0.026,0.005,2.0,5,0.201,9.0,0.048,0.445,24.0,0.00,14.0,0.061,0.00,14.0,0.061,16.9,,,0.0,1,,,,,0.082,,0.002,0.0,0.061,6.0,2.335,0.030,,,,,0.0,,,0.0,0.023,,0.07,
434,"""18325""","Pie, pecan, prepared from recipe",28.35,1.0 oz,1.131,1.619,,,,,0.000,,4,,,,0.07,,,,,,,,,,,,,,,,,,,,,22,,,,,,0.240,0.060,,0.392,0.077,,,,,,,,0.054,,,489,,0.013,,,,,,,,,,,,,0.051,0.000,0.05,3.170,,23,0.000,0.017,,0.31,,0.000,,,,,,,,,,1.531,38,,0.086,6.29,0.028,,,,101,117.0,,0.02,,25,0.05,,3.4,3,0.202,7.0,0.063,0.723,27.0,,,,,,,14.8,,,,,,,,,0.092,,0.000,,,,3.124,0.033,,,,,,,,,,,,
435,"""18326""","Pie, pumpkin, commercially prepared",28.35,1.0 oz,0.564,0.502,0.81,5.35,0.050,0.084,0.000,0.000,3,,,,0.054,,,0.0,,,0.0,0.239,0.085,,,0.000,0.5,,6,0.0,0.00,0.043,,,0.000,95,,0,,,,0.314,0.042,0.000,0.23,0.033,1.07,0.000,10,,0.000,10,,0.044,,0.27,288,,0.008,,,,,,,0.99,0.033,18.0,,,,0.035,0.000,0.10,1.304,3.7,127,0.000,0.018,0.007,0.32,0.28,0.000,,,,,,,0.00,,0.0,0.468,47,2.1,0.081,2.76,0.009,,,,974,69.0,0.000,0.014,3.04,7,0.033,0.004,1.5,5,0.064,7.0,0.045,0.314,23.0,0.00,10.6,0.062,0.00,10.6,0.062,9.87,,,194.0,1,,,,,0.044,,0.000,0.0,0.060,4.0,1.295,0.025,,,,,0.0,,,0.0,0.071,,0.57,
436,"""18327""","Pie, pumpkin, prepared from recipe",28.35,1.0 oz,0.899,0.513,,,,,0.011,,3,,,,0.078,,,,,,,,,,,,,,,,,,,,,9,,,,,,0.222,0.019,,0.277,0.036,,,,,,,,0.051,,,242,,0.070,,,,,,,,,,,,,0.057,0.000,0.03,1.048,,121,0.014,0.013,,0.37,,0.000,,,,,,,,,,0.473,53,,0.106,2.64,0.022,,,,2274,58.0,,0.017,,12,0.053,,2.0,3,0.056,6.0,0.064,0.475,28.0,,,,,,,7.48,,,,,,,,,0.056,,0.009,,,,1.019,0.031,,,,,,,,,,,,
437,"""18328""","Pie, vanilla cream, prepared from recipe",28.35,1.0 oz,1.143,0.975,,3.59,0.039,0.113,0.007,,3,,,,0.075,,,,,,,,,,,,0.2,,15,,,,,,,23,,0,,,,0.279,0.011,,0.404,0.059,,,,,,,,0.052,,,330,,0.051,,,,,,,,,,,,,0.061,0.000,0.09,1.713,1.9,24,0.010,0.014,,0.34,,0.000,,,,,,,,,,0.909,36,,0.126,4.08,0.020,,,,87,79.0,,0.017,,18,0.054,,2.7,4,0.036,7.0,0.065,0.642,29.0,0.00,9.3,0.076,0.00,9.3,0.076,9.24,,,1.0,13,,,,,0.058,,0.009,0.3,0.072,4.0,1.691,0.033,,,,,0.0,,0.1,,,,,
438,"""18634""","Pillsbury Golden Layer Buttermilk Biscuits, Artificial Flavor, refrigerated dough",34.0,1.0 serving,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,,,,,,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"""18633""","Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",34.0,1.0 biscuit,1.384,,,1.56,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,0,100.0,,,,,,,,,,,,,,,,,,,,14.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"""18629""","Pillsbury, Buttermilk Biscuits, Artificial Flavor, refrigerated dough",64.0,1.0 biscuit,0.269,,,2.85,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,,,,,,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,0,151.0,,,,,,,,,,,,,,,,,,,,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,"""18630""","Pillsbury, Chocolate Chip Cookies, refrigerated dough",38.0,1.0 serving 2 cookies,3.317,,,14.31,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,7,171.0,,,,,,,,,,,,,,,,,,,,23.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"""18635""","Pillsbury, Cinnamon Rolls with Icing, refrigerated dough",44.0,1.0 serving 1 roll with icing,1.43,,,9.39,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,,,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,0,145.0,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,"""18631""","Pillsbury, Crusty French Loaf, refrigerated dough",52.0,1.0 serving,0.348,,,2.63,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,0,126.0,,,,,,,,,,,,,,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"""18339""","Popovers, dry mix, enriched",28.35,1.0 oz,0.279,0.233,,,,,0.000,,7,,,,0.071,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.958,0.048,,0.116,0.011,,,,,,,,0.083,,,440,,0.005,,,,,,,,,,,,,0.042,,0.02,0.562,,0,0.000,0.012,,0.74,,,,,,,,,,,,0.222,28,,0.345,1.22,0.000,,,,0,105.0,,0.035,,0,0.086,,10.7,34,0.210,41.0,0.115,0.157,28.0,,,,,,,20.13,,,,,,,,,0.103,,0.000,,,,0.562,0.065,,,,,,,,,,,,
445,"""18447""","Popovers, dry mix, unenriched",28.35,1.0 oz,0.279,0.233,,,,,0.000,,7,,,,0.071,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.295,0.049,,0.116,0.011,,,,,,,,0.083,,,440,,0.005,,,,,,,,,,,,,0.007,,0.02,0.562,,0,0.000,0.012,,0.74,,,,,,,,,,,,0.222,28,,0.345,1.22,0.000,,,,0,105.0,,0.035,,0,0.086,,,0,0.210,7.0,0.115,0.157,28.0,,,,,,,20.13,,,,,,,,,0.103,,0.000,,,,0.562,0.065,,,,,,,,,,,,
446,"""18337""","Puff pastry, frozen, ready-to-bake",28.35,1.0 oz,2.734,1.387,,0.21,0.113,0.144,0.000,,4,,,,0.04,,,,,,,,,,,,0.4,,12,,,,,,,,,0,,,,1.182,0.032,,1.274,0.071,,,,,,,,0.056,,,653,,0.053,,,,,,,,,,,,,0.080,,0.00,6.123,4.6,0,0.000,0.006,,0.28,,0.000,,,,,,,,,,1.317,17,,0.245,10.8,0.001,,,,0,156.0,,0.024,,0,0.057,,6.9,18,0.138,22.0,0.077,1.404,17.0,,,,,,,12.79,,,0.0,,,,,,0.072,,0.000,,,,6.122,0.044,,,,,0.0,,,,,,,
447,"""18211""","Puff pastry, frozen, ready-to-bake, baked",28.35,1.0 oz,1.56,6.302,,0.21,0.092,0.146,0.000,,3,,,,0.041,,,,,,,,,,,,0.4,,11,,,,,,,,,0,,,,1.077,0.033,,0.408,0.734,,,,,,,,0.056,,,662,,0.011,,,,,,,,,,,,,0.073,,0.00,2.503,4.6,0,0.000,0.005,,0.28,,0.000,,,,,,,,,,5.568,18,,0.248,10.91,0.022,,,,0,158.0,,0.024,,0,0.058,,6.9,13,0.140,16.0,0.078,1.139,17.0,0.00,1.8,0.102,0.00,1.8,0.102,12.96,,,0.0,,,,,,0.073,,0.000,0.0,0.088,5.0,2.459,0.045,,,,,0.0,,,,,,,
448,"""18344""","Rolls, dinner, egg",28.35,1.0 oz,0.447,0.320,,1.22,0.149,0.194,0.000,,15,,,,0.093,,,,,,,,,,,,1.0,,20,,,,,,,1,,0,,,,0.932,0.038,,0.169,0.016,,,,,,,,0.088,,,364,,0.007,,,,,,,,,,,,,0.147,0.002,0.07,0.831,0.6,1,0.000,0.015,,0.48,,0.000,,,,,,,,,,0.295,29,,0.259,1.81,0.016,,,,7,87.0,,0.031,,14,0.083,,8.4,37,0.149,52.0,0.112,0.268,29.0,0.00,8.9,0.139,0.00,8.9,0.139,14.74,,,0.0,,,,,,0.109,,0.000,0.0,0.126,7.0,0.814,0.059,,,,,0.0,,,,,,,
449,"""18345""","Rolls, dinner, oat bran",28.35,1.0 oz,0.175,0.445,,1.89,0.127,0.191,0.000,,9,,,,0.077,,,,,,,,,,,,1.2,,12,,,,,,,,,0,,,,1.404,0.039,,0.045,0.027,,,,,,,,0.078,,,280,,0.001,,,,,,,,,,,,,0.082,,0.00,0.422,0.3,0,0.001,0.013,,0.48,,0.000,,,,,,,,,,0.417,34,,0.275,1.3,0.009,,,,0,67.0,,0.034,,0,0.084,,8.3,18,0.214,27.0,0.104,0.127,33.0,0.00,4.1,0.130,0.00,4.1,0.130,11.4,,,0.0,,,,,,0.116,,0.000,0.0,0.120,9.0,0.413,0.058,,,,,0.0,,,,,,,
450,"""18342""","Rolls, dinner, plain, commercially prepared (includes brown-and-serve)",28.0,1.0 roll (1 oz),0.385,0.703,,1.55,0.147,0.204,0.000,,8,0.063,0.08,0.142,0.065,,,,,,0.0,0.983,0.126,,,0.000,0.6,,4,,,,,,,0,,0,,,,1.503,0.038,0.000,0.15,0.063,,0.000,42,,0.000,42,,0.08,0.000,,363,,0.003,,,,,,,,,,,,,0.105,0.000,0.04,0.527,3.0,0,0.000,0.027,0.007,0.61,,0.000,,,,,,,,,,0.640,39,,0.34,1.81,0.008,,,,1,87.0,,0.023,,1,0.081,0.006,7.5,20,0.163,28.0,0.094,0.22,34.0,0.00,4.1,0.153,0.00,4.1,0.153,14.57,,,0.0,,,,,,0.106,,0.000,0.0,0.112,7.0,0.513,0.062,,,,,0.0,,0.1,,,,,
451,"""18396""","Rolls, dinner, plain, prepared from recipe, made with low fat (2%) milk",28.35,1.0 oz,0.509,0.569,,,,,0.004,,12,,,,0.094,,,,,,,,,,,,0.5,,,,,,,,,24,,,,,,0.978,0.032,,0.152,0.027,,,,,,,,0.08,,,375,,0.025,,,,,,,,,,,,,0.116,0.000,0.04,0.817,,25,0.006,0.017,,0.48,,0.000,,,,,,,,,,0.538,43,,0.243,2.07,0.015,,,,96,90.0,,0.03,,10,0.083,,6.5,13,0.114,26.0,0.1,0.306,36.0,,,,,,,15.14,,,,,,,,,0.103,,0.005,,,,0.8,0.056,,,,,,,,,,,,
452,"""18346""","Rolls, dinner, rye",43.0,"1.0 large (approx 3-1/2"" to 4"" dia)",0.26,0.304,,0.5,0.163,0.306,0.000,,9,,,,0.121,,,,,,,,,,,,2.1,,23,,,,,,,,,0,,,,1.677,0.086,,0.098,0.022,,,,,,,,0.135,,,515,,0.004,,,,,,,,,,,,,0.116,,0.00,0.531,1.3,0,0.000,0.027,,1.25,,0.000,,,,,,,,,,0.282,77,,0.484,1.46,0.004,,,,3,123.0,,0.051,,0,0.113,,12.0,33,0.302,43.0,0.17,0.158,68.0,0.00,6.3,0.220,0.00,6.3,0.220,22.83,,,0.0,,,,,,0.173,,0.000,0.0,0.201,23.0,0.527,0.096,,,,,0.0,,,,,,,
453,"""28348""","Rolls, dinner, sweet",30.0,1.0 roll,1.055,0.257,1.62,4.61,0.144,0.210,0.023,0.001,12,0.011,0.11,0.144,0.093,0.000,,0.16,0.037,0.006,0.0,0.900,0.153,0.003,,0.002,0.9,0.001,4,0.7,0.00,0.099,,,,12,,0,,3.01,0,1.136,0.029,0.009,0.236,0.011,1.44,0.013,38,0.004,0.013,38,0.004,0.084,0.000,0.31,403,0.041,0.138,,,,0.010,8.35,0,0.06,0.108,19.0,0.004,0,0.015,0.098,0.002,0.06,0.555,0.2,12,0.041,0.033,0.001,0.35,0.00,,,,,0.028,76.0,0.030,,0.001,0.0,0.227,45,,0.444,2.21,0.032,0.010,,0.92,40,96.0,0.000,0.027,8.26,16,0.072,0.003,2.5,15,0.119,27.0,0.108,0.504,38.0,0.00,4.4,0.153,0.00,4.4,0.153,16.07,0.000,,0.0,,0.466,0.209,,0.178,0.123,,0.039,0.0,0.114,7.0,0.502,0.060,0.0,0.003,0.008,0.050,0.0,,0.1,0.0,0.054,0.014,0.32,0.008
454,"""18347""","Rolls, dinner, wheat",28.0,1.0 roll (1 oz),0.419,0.310,,0.46,0.121,0.166,0.000,,4,,,,0.057,,,,,,,,,,,,1.1,,18,,,,,,,,,0,,,,1.140,0.042,,0.177,0.016,,,,,,,,0.067,,,320,,0.008,,,,,,,,,,,,,0.076,,0.00,0.871,0.8,0,0.000,0.021,,0.59,,0.000,,,,,,,,,,0.294,32,,0.27,1.76,0.001,,,,0,76.0,,0.033,,0,0.069,,9.2,13,0.286,17.0,0.09,0.231,29.0,0.00,5.2,0.116,0.00,5.2,0.116,12.88,,,0.0,,,,,,0.099,,0.000,0.0,0.106,10.0,0.869,0.054,,,,,0.0,,,,,,,
455,"""18348""","Rolls, dinner, whole-wheat",28.0,1.0 roll (1 oz),0.234,0.605,,2.37,0.069,0.168,0.000,,8,,,,0.074,,,,,,,,,,,,2.1,,32,,,,,,,,,0,,,,1.030,0.067,,0.039,0.034,,,,,,,,0.073,,,312,,0.004,,,,,,,,,,,,,0.043,,0.00,0.336,0.6,0,0.000,0.055,,0.64,,0.000,,,,,,,,,,0.571,76,,0.25,1.32,0.007,,,,0,74.0,,0.038,,0,0.073,,13.8,0,0.643,8.0,0.093,0.185,63.0,0.00,7.4,0.116,0.00,7.4,0.116,14.31,,,0.0,,,,,,0.114,,0.000,0.0,0.113,24.0,0.328,0.057,,,,,0.0,,,,,,,
456,"""18349""","Rolls, french",28.35,1.0 oz,0.273,0.236,,0.09,0.148,0.172,0.000,,9,,,,0.065,,,,,,,,,,,,0.9,,14,,,,,,,,,0,,,,1.234,0.038,,0.112,0.011,,,,,,,,0.072,,,329,,0.005,,,,,,,,,,,,,0.085,,0.00,0.556,0.5,0,0.000,0.011,,0.54,,0.000,,,,,,,,,,0.225,32,,0.263,1.22,0.005,,,,0,79.0,,0.028,,0,0.071,,7.9,23,0.158,32.0,0.095,0.156,24.0,0.00,4.2,0.118,0.00,4.2,0.118,14.23,,,0.0,,,,,,0.091,,0.000,0.0,0.108,6.0,0.551,0.053,,,,,0.0,,,,,,,
457,"""28341""","Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",78.0,1.0 roll,0.168,0.497,1.61,5.36,0.480,,0.000,,6,0.015,0.14,,,,,,,,0.081,,,0.002,,0.000,4.0,0.002,0,,,,,,,,,0,,,,3.022,0.075,0.002,0.053,0.016,1.62,0.000,6,0.002,0.000,6,0.002,,,,780,0.004,0.005,,,,0.003,32.76,0,,,,,0,0.002,0.374,0.002,0.00,1.055,0.1,0,0.001,0.029,0.011,1.2,,0.000,,,,0.007,463.0,0.000,,,0.0,0.477,59,,,,,0.003,,0.0,0,186.0,,,,,,,,0,0.161,6.0,,,,0.00,10.5,,0.00,10.5,,39.37,0.000,,0.0,,0.956,0.473,,,,,,0.0,,10.0,0.959,,,0.000,0.002,0.006,0.0,,,,,,0.0,0.001
458,"""28343""","Rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",44.0,1.0 roll,0.608,2.175,0.32,1.85,0.167,,0.000,,,0.765,0.61,,,,,0.0,0.008,0.051,0.0,,,0.005,,0.003,4.9,0.001,,,,,,,,,,,,,,1.668,0.114,0.005,0.158,0.780,0.23,0.000,,0.001,0.000,,0.001,,,,605,0.009,0.007,,,,0.006,13.16,,1.38,,52.0,0.000,,0.003,0.158,0.004,,2.355,,,0.004,,0.021,1.06,0.00,0.003,,,,0.013,223.0,0.000,0.00,,,1.385,120,,,,,0.006,,0.0,,,,,,,,,,,,,,,,,,,,,,19.49,0.001,,,,,1.377,,,,,,,,,2.279,,,0.000,0.002,0.015,,,,0.09,,0.000,0.0,0.002
459,"""28312""","Rolls, hamburger or hot dog, wheat/cracked wheat",51.0,1.0 roll,0.38,0.916,1.52,3.52,0.271,,0.000,,16,0.091,0.20,,,,,0.43,0.007,0.008,0.0,,,,,0.001,2.1,0.000,3,0.0,0.06,,,,,14,,0,,,,2.437,0.084,0.002,0.109,0.094,1.17,0.000,62,,0.000,62,,,,,573,0.007,0.004,,,,0.003,17.97,0,0.73,,100.0,0.000,3,0.002,0.148,0.000,0.10,0.364,3.5,14,0.001,0.065,0.005,1.1,0.18,0.000,,,,0.009,236.0,0.000,,,0.0,0.821,92,,,,,0.003,,0.0,50,137.0,0.000,,,,,,,27,0.628,43.0,,,,0.00,7.4,,0.00,7.4,,24.13,0.000,,0.0,,0.339,0.818,,0.336,,,,0.0,,24.0,0.346,,0.1,,0.0,0.009,0.0,,0.7,0.0,,,0.0,0.001
