,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g)_x,"Tocopherol, delta (mg)_x",22:1 undifferentiated (g)_x,Ash (g)_y,"Tocopherol, delta (mg)_y",22:1 undifferentiated (g)_y,16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
36,"""16328""","Beans, kidney, all types, mature seeds, cooked, boiled, with salt",177.0,1.0 cup,0.127,0.487,,0.57,0.283,1.227,0.000,,230,,,,1.053,,,,,,,,,,,,11.3,,0,,,,,,,,,0,,,,1.023,0.428,,0.014,0.297,,,,,,,,0.646,,,942,,,,,,,,,,,,,,,0.103,,0.00,0.069,5.8,0,0.000,0.212,,1.93,,0.000,1.93,,0.000,,,,,,,0.189,713.0,,0.651,0.89,0.000,,,,0.0,225.0,,0.182,,0,0.432,,2.1,0,0.844,230.0,0.678,0.113,251.0,0.0,,0.835,0.0,,0.835,40.36,,,0.0,,,,,,0.95,,0.000,0.0,0.804,80,0.069,0.428,,,,,0.0,,2.1,,,,,
37,"""16028""","Beans, kidney, all types, mature seeds, cooked, boiled, without salt",177.0,1.0 cup,0.129,0.492,,0.57,0.283,1.303,0.000,,230,,,,1.074,,,0.0,,,,,,,,,11.3,,0,,,,,,,,,0,,,,1.023,0.382,,0.014,0.301,,,,,,,,0.565,,,942,,0.000,,,,,,,1.63,0.621,62.0,,,,0.103,,0.00,0.069,14.9,0,0.000,0.212,,1.93,0.02,0.000,1.93,0.02,0.000,,,,,,,0.191,717.0,0.2,0.878,0.89,0.000,,,,0.0,225.0,,0.184,,0,0.363,,1.9,0,0.761,230.0,0.726,0.115,244.0,0.0,54.0,0.963,0.0,54.0,0.963,40.36,,,0.0,,,,,,0.841,,0.000,0.0,0.885,74,0.069,0.421,,,,,0.0,,2.1,0.0,0.200,,,
38,"""16027""","Beans, kidney, all types, mature seeds, raw",184.0,1.0 cup,0.221,0.841,,4.1,0.973,3.463,0.000,,725,,,,2.977,,,,,,,,,,,,45.8,,0,,,,,,,,,0,,,,3.79,1.763,,0.026,0.513,,,,,,,,1.825,,,2563,,,234.0,15.09,0.471,,,,,,,,,,0.403,,0.00,0.118,35.0,0,0.000,0.730,,7.05,,0.000,7.05,,0.000,,,,,,,0.328,2587.0,,1.84,1.53,0.000,,,,0.0,613.0,,0.513,,0,1.222,,5.9,0,1.879,725.0,1.915,0.195,749.0,,,,,,,110.42,,,0.0,,,,,,2.686,,0.000,0.0,2.269,258,0.118,1.207,,,,,0.0,,8.3,,,,,
39,"""16331""","Beans, kidney, california red, mature seeds, cooked, boiled, with salt",177.0,1.0 cup,0.025,0.092,,,,,,,,,,,1.11,,,,,,,,,,,,16.5,,,,,,,,,0,,,,,,0.956,0.512,,0.004,0.057,,,,,,,,0.68,,,919,,,,,,,,,,,,,,,0.110,,0.00,0.012,,0,,,,2.55,,,2.55,,,,,,,,,0.035,742.0,,0.685,0.16,,,,,0.0,219.0,,0.191,,0,0.455,,2.1,0,0.563,131.0,0.713,0.021,242.0,,,,,,,39.67,,,,,,,,,1.0,,,0.0,0.846,85,0.012,0.450,,,,,,,,,,,,
40,"""16031""","Beans, kidney, california red, mature seeds, cooked, boiled, without salt",177.0,1.0 cup,0.025,0.092,,,,,,,,,,,1.11,,,,,,,,,,,,16.5,,,,,,,,,0,,,,,,0.956,0.512,,0.004,0.057,,,,,,,,0.68,,,919,,,,,,,,,,,,,,,0.110,,0.00,0.012,,0,,,,2.55,,,2.55,,,,,,,,,0.035,742.0,,0.685,0.16,,,,,5.0,219.0,,0.191,,0,0.455,,2.1,0,0.563,131.0,0.713,0.021,242.0,,,,,,,39.67,,,,,,,,,1.0,,,0.0,0.846,85,0.012,0.450,,,,,,,,,,,,
41,"""16030""","Beans, kidney, california red, mature seeds, raw",184.0,1.0 cup,0.066,0.254,,,,,,,,,,,3.078,,,,,,,,,,,,45.8,,,,,,,,,0,,,,,,3.79,2.024,,0.007,0.155,,,,,,,,1.888,,,2541,,,,,,,,,,,,,,,0.403,,0.00,0.035,,0,,,,7.05,,,7.05,,,,,,,,,0.099,2742.0,,1.903,0.46,,,,,15.0,607.0,,0.532,,0,1.262,,5.9,0,1.840,725.0,1.98,0.059,745.0,,,,,,,110.03,,,,,,,,,2.777,,,0.0,2.346,294,0.035,1.249,,,,,,,,,,,,
42,"""16145""","Beans, kidney, red, mature seeds, canned, drained solids",266.0,1.0 can drained solids,0.481,0.513,0.27,10.11,0.178,1.801,0.000,,74,,,,1.484,,,,,,,,,,,,14.6,,0,,,,,,,,,,,,,1.224,0.724,,0.146,0.194,0.61,,,,,,,0.779,,0.00,1381,,0.019,,,,,,,,,,,,,0.043,,0.00,0.077,,,0.000,,,3.62,,0.000,3.62,,0.000,,,,,,,0.319,737.0,,1.213,2.79,0.032,,,,,,,0.253,,0,0.503,,4.3,0,1.021,74.0,1.003,0.317,322.0,,,,,,,57.16,,,0.0,,,,,,1.162,,0.000,0.0,1.224,80,0.045,0.583,,,,,0.0,,0.5,,,,0.0,
43,"""16335""","Beans, kidney, red, mature seeds, canned, drained solids, rinsed in tap water",158.0,1.0 cup cup rinsed solids,0.518,0.553,,,,,0.000,,36,,,,0.897,,,,,,,,,,,,9.5,,0,,,,,,,,,0,,,,0.659,0.447,,0.158,0.209,,,,,,,,0.471,,,798,,0.021,,,,,,,,,,,,,0.024,,0.00,0.082,9.0,0,0.000,0.179,,2.04,,0.000,2.04,,0.000,,,,,,,0.343,395.0,,0.733,1.47,0.033,,,,0.0,191.0,,0.153,,0,0.303,,,0,0.604,36.0,0.607,0.340,186.0,,,,,,,32.86,,,0.0,,,,,,0.703,,0.000,0.0,0.739,46,0.049,0.352,,,,,0.0,,0.3,,,,,
44,"""16337""","Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium",256.0,1.0 cup,0.32,0.445,0.00,4.74,0.271,1.167,0.000,,67,0.102,0.05,0.812,0.963,,,0.0,,,0.0,2.209,1.723,,,0.000,13.6,,0,,,,,,0.000,,,0,,13.36,0,1.265,0.376,0.000,0.097,0.131,0.00,0.0,67,,0.0,67,,0.504,,0.00,873,,0.013,,,,,,,1.77,0.558,74.0,,,,0.172,,0.00,0.376,10.5,0,0.000,0.205,,4.2,0.05,0.000,4.2,0.05,0.000,,,,,,0.0,0.212,666.0,0.3,0.786,0.92,0.020,,,,0.0,207.0,,0.164,22.78,0,0.325,0.000,2.8,0,0.745,67.0,0.65,0.210,271.0,0.0,78.1,0.863,0.0,78.1,0.863,37.96,,,0.0,,0.325,,,,0.755,,0.000,0.0,0.794,77,0.031,0.379,0.0,,,,0.0,,2.0,0.0,0.179,,0.0,
45,"""16034""","Beans, kidney, red, mature seeds, canned, solids and liquids",256.0,1.0 cup,0.32,0.445,0.00,4.74,0.271,1.167,0.000,,59,0.102,0.05,0.812,0.963,,,0.0,,,0.0,2.209,1.723,,,0.000,11.0,,0,,,,,,0.000,,,0,,,,1.265,0.376,0.000,0.097,0.131,0.00,0.0,59,,0.0,59,,0.504,,0.00,873,,0.013,,,,,,,1.77,0.558,74.0,,,,0.172,,0.00,0.376,10.5,0,0.000,0.205,,4.2,0.05,0.000,4.2,0.05,0.000,,,,,,0.0,0.212,666.0,0.3,0.786,0.92,0.020,,,,0.0,207.0,,0.164,22.78,0,0.325,0.000,2.8,0,0.745,59.0,0.65,0.210,271.0,0.0,78.1,0.863,0.0,78.1,0.863,37.96,,,0.0,,0.325,,,,0.755,,0.000,0.0,0.794,77,0.031,0.379,0.0,,,,0.0,,2.0,0.0,0.179,,0.0,
46,"""16333""","Beans, kidney, red, mature seeds, cooked, boiled, with salt",177.0,1.0 cup,0.127,0.487,,0.57,0.283,1.227,,,,,,,1.053,,,,,,,,,,,,13.1,,0,,,,,,,0,,,,,,1.023,0.428,,0.014,0.297,,,,,,,,0.646,,,942,,,,,,,,,,,,,,,0.103,,0.00,0.069,14.9,0,,,,1.93,,,1.93,,,,,,,,,0.189,713.0,,0.651,0.89,,,,,0.0,225.0,,0.182,,0,0.432,,2.1,0,0.844,230.0,0.678,0.113,251.0,,,,,,,40.36,,,0.0,,,,,,0.95,,,0.0,0.804,80,0.069,0.428,,,,,,,,,,,,
47,"""16033""","Beans, kidney, red, mature seeds, cooked, boiled, without salt",177.0,1.0 cup,0.127,0.487,,0.57,0.283,1.227,0.000,,230,,,,1.053,,,,,,,,,,,,13.1,,0,,,,,,,,,0,,,,1.023,0.428,,0.014,0.297,,,,,,,,0.646,,,942,,0.000,,,,,,,,,,,,,0.103,,0.00,0.069,14.9,0,0.000,0.212,,1.93,,0.000,1.93,,0.000,,,,,,,0.189,713.0,,0.651,0.89,0.000,,,,0.0,225.0,,0.182,,0,0.432,,2.1,0,0.844,230.0,0.678,0.113,251.0,0.0,54.0,0.835,0.0,54.0,0.835,40.36,,,0.0,,,,,,0.95,,0.000,0.0,0.804,80,0.069,0.428,,,,,0.0,,2.1,,,,,
48,"""16032""","Beans, kidney, red, mature seeds, raw",184.0,1.0 cup,0.283,1.078,,3.86,1.119,3.310,0.000,,725,,,,2.846,,4.0,,,,,,,,,,28.0,,0,,,,,,,,,0,,,,3.882,1.286,,0.033,0.659,,,,,,,,1.744,,,2591,,0.000,,,,,,,,,,,,,0.396,,0.00,0.151,10.3,0,0.000,0.730,,6.2,,0.000,6.2,,0.000,,,,,,,0.42,2501.0,,1.757,1.95,0.000,,,,0.0,620.0,,0.491,,0,1.167,,5.9,0,2.044,725.0,1.831,0.250,747.0,0.0,121.3,2.256,0.0,121.3,2.256,112.77,,,0.0,,,,,,2.567,,0.000,0.0,2.169,254,0.151,1.154,,,,,0.0,,8.3,,,,,
49,"""16336""","Beans, kidney, royal red, mature seeds, cooked, boiled with salt",177.0,1.0 cup,0.042,0.165,,,,,,,,,,,1.152,,,,,,,,,,,,16.5,,,,,,,,,0,,,,,,0.977,0.464,,0.005,0.101,,,,,,,,0.706,,,912,,,,,,,,,,,,,,,0.119,,0.00,0.023,,0,,,,2.65,,,2.65,,,,,,,,,0.064,669.0,,0.712,0.3,,,,,5.0,218.0,,0.198,,0,0.473,,2.1,0,0.451,131.0,0.742,0.039,251.0,,,,,,,38.67,,,,,,,,,1.039,,,0.0,0.878,74,0.023,0.467,,,,,,,,,,,,
50,"""16036""","Beans, kidney, royal red, mature seeds, cooked, boiled, without salt",177.0,1.0 cup,0.042,0.165,,,,,,,,,,,1.152,,,,,,,,,,,,16.5,,,,,,,,,0,,,,,,0.977,0.464,,0.005,0.101,,,,,,,,0.706,,,912,,,,,,,,,,,,,,,0.119,,0.00,0.023,,0,,,,2.65,,,2.65,,,,,,,,,0.064,669.0,,0.712,0.3,,,,,5.0,218.0,,0.198,,0,0.473,,2.1,0,0.451,131.0,0.742,0.039,251.0,,,,,,,38.67,,,,,,,,,1.039,,,0.0,0.878,74,0.023,0.467,,,,,,,,,,,,
51,"""16035""","Beans, kidney, royal red, mature seeds, raw",184.0,1.0 cup,0.12,0.458,,,,,,,,,,,3.198,,,,,,,,,,,,45.8,,,,,,,,,0,,,,,,3.875,1.84,,0.015,0.28,,,,,,,,1.961,,,2534,,,,,,,,,,,,,,,0.442,,0.00,0.064,,0,,,,7.36,,,7.36,,,,,,,,,0.178,2477.0,,1.976,0.83,,,,,15.0,605.0,,0.552,,0,1.312,,5.9,0,2.041,723.0,2.057,0.107,747.0,,,,,,,107.33,,,,,,,,,2.885,,,0.0,2.438,254,0.064,1.297,,,,,,,,,,,,
52,"""43125""","Beans, liquid from stewed kidney beans",240.0,1.0 cup,2.818,0.816,,0.0,0.240,,0.000,,79,,,,,,,,,,,,,,,,0.2,,0,,,,,,,,,0,,,,0.936,0.235,,0.934,0.079,,,,,,,,,,,473,,0.103,,,,,,,,,,,,,0.216,0.000,0.05,3.686,,0,0.014,0.072,,1.68,,0.000,1.68,,0.000,,,,,,,0.718,979.0,,,,,,,,0.0,113.0,,,,,,,,0,,79.0,,,,0.0,32.4,,0.0,32.4,,6.72,,,0.0,,,,,,,,,0.0,,89,3.408,,,,,,0.0,,,,,,,
53,"""16039""","Beans, navy, mature seeds, canned",262.0,1.0 cup,0.293,0.487,,0.73,0.369,1.674,0.000,,162,,,,1.381,,,,,,,,,,,,13.4,,0,,,,,,,,,0,,,,1.276,0.545,,0.018,0.223,,,,,,,,0.726,,,1239,,0.000,,,,,,,,,,,,,0.144,,0.00,0.1,7.6,0,0.000,0.270,,2.99,,0.000,2.99,,0.000,,,,,,,0.265,755.0,0.3,1.129,1.13,0.000,,,,3.0,296.0,,0.236,,0,0.466,,15.2,0,0.983,162.0,0.933,0.275,351.0,0.0,70.5,1.237,0.0,70.5,1.237,53.58,,,0.0,,,,,,1.082,,0.000,0.0,1.137,123,0.1,0.542,,,,,0.0,,1.8,,,,,
54,"""16338""","Beans, navy, mature seeds, cooked, boiled, with salt",182.0,1.0 cup,0.058,0.289,0.00,0.67,0.431,1.274,0.000,,255,0.375,0.02,0.857,0.946,,,0.0,,,0.0,2.291,1.922,,,0.000,19.1,,0,,,,0.000,,,,,0,,,,1.181,0.382,0.000,0.011,0.164,0.00,0.0,255,,0.0,255,,0.526,,0.00,1065,,0.000,,,,,,,2.33,0.593,126.0,,,,0.120,,0.00,0.084,1.1,0,0.000,0.251,,2.37,0.16,0.000,2.37,0.16,0.000,,,,,,0.0,0.126,708.0,0.2,0.826,1.13,0.000,,,,0.0,255.0,,0.182,28.03,0,0.359,0.000,5.3,0,0.959,255.0,0.704,0.047,262.0,0.0,81.4,0.872,0.0,81.4,0.872,47.41,,,0.0,,0.127,,,,0.755,,0.000,0.0,0.917,96,0.084,0.375,0.0,,,,0.0,,1.6,0.0,0.202,,0.0,
55,"""16038""","Beans, navy, mature seeds, cooked, boiled, without salt",182.0,1.0 cup,0.178,0.892,0.00,0.67,0.431,1.274,0.000,,255,0.322,0.02,0.857,0.946,,4.0,0.0,,,0.0,2.291,1.922,,,0.000,19.1,,0,,,,0.000,,,,,0,,14.98,0,1.181,0.382,0.000,0.033,0.322,0.00,0.0,255,,0.0,255,,0.526,,0.00,1065,,0.000,,,,,,,2.33,0.593,126.0,,,,0.120,,0.00,0.258,1.1,0,0.000,0.251,,2.37,0.16,0.000,2.37,0.16,0.000,,,,,,0.0,0.248,708.0,0.2,0.826,1.13,0.000,,,,0.0,255.0,,0.182,28.03,,0.359,0.000,5.3,0,0.959,255.0,0.704,0.146,262.0,,,,,,,47.41,,,0.0,,0.129,,,,0.755,,0.000,0.0,0.917,96,0.129,0.375,0.0,,,,0.0,,1.6,0.0,0.202,,0.0,
56,"""16037""","Beans, navy, mature seeds, raw",208.0,1.0 cup,0.354,1.816,0.00,8.07,1.612,3.584,0.000,,757,1.119,0.04,2.409,2.662,,,0.0,,,0.0,6.444,5.404,,,0.000,31.8,,0,,,,0.000,,,,,0,,46.45,0,4.551,1.735,0.004,0.048,1.119,0.44,0.0,757,,0.0,757,,1.479,,0.00,2935,0.000,0.004,,,,,,,4.18,1.666,306.0,,,,0.341,,0.00,0.266,5.2,0,0.000,0.890,,6.91,0.35,0.017,6.91,0.35,0.017,,,,0.71,,0.0,0.697,2465.0,0.2,2.323,3.12,0.004,,,,0.0,701.0,,0.514,68.43,,1.007,0.012,22.9,0,2.949,757.0,1.98,0.281,847.0,0.0,181.8,2.454,0.0,181.8,2.454,126.36,,,0.0,,0.243,,,,2.122,,0.000,0.0,2.581,364,0.243,1.055,0.0,,,,0.0,,,0.0,0.568,,0.0,
57,"""16341""","Beans, pink, mature seeds, cooked, boiled, with salt",169.0,1.0 cup,0.213,0.355,,0.61,0.434,1.222,,,,,,,1.051,,,,,,,,,,,,9.0,,0,,,,,,,0,,,,,,0.963,0.458,,0.014,0.162,,,,,,,,0.644,,,1053,,0.000,,,,,,,,,,,,,0.106,,0.00,0.071,6.3,0,,,,2.26,,,2.26,,,,,,,,,0.193,859.0,,0.649,0.83,,,,,0.0,252.0,,0.181,,0,0.431,,2.4,0,0.926,284.0,0.676,0.199,279.0,,,,,,,47.17,,,0.0,,,,,,0.948,,,0.0,0.801,110,0.071,0.426,,,,,,,,,,,,
58,"""16041""","Beans, pink, mature seeds, cooked, boiled, without salt",169.0,1.0 cup,0.213,0.355,,0.61,0.434,1.222,0.000,,284,,,,1.051,,,,,,,,,,,,9.0,,0,,,,,,,,,0,,,,0.963,0.458,,0.014,0.162,,,,,,,,0.644,,,1053,,0.000,,,,,,,,,,,,,0.106,,0.00,0.071,6.3,0,0.000,0.296,,2.26,,0.000,2.26,,0.000,,,,,,,0.193,859.0,,0.649,0.83,0.000,,,,0.0,252.0,,0.181,,0,0.431,,2.4,0,0.926,284.0,0.676,0.199,279.0,0.0,62.4,0.833,0.0,62.4,0.833,47.17,,,0.0,,,,,,0.948,,0.000,0.0,0.801,110,0.071,0.426,,,,,0.0,,,,,,,
59,"""16040""","Beans, pink, mature seeds, raw",210.0,1.0 cup,0.613,1.023,,4.49,1.621,3.513,0.000,,972,,,,3.02,,,,,,,,,,,,26.7,,0,,,,,,,,,0,,,,3.973,1.701,,0.038,0.466,,,,,,,,1.852,,,3014,,0.002,,,,,,,,,,,,,0.403,,0.00,0.206,12.0,0,0.000,1.107,,7.69,,0.000,7.69,,0.000,,,,,,,0.557,3074.0,,1.867,2.37,0.000,,,,0.0,720.0,,0.521,,0,1.239,,27.3,0,2.890,972.0,1.942,0.575,872.0,0.0,141.1,2.394,0.0,141.1,2.394,134.8,,,0.0,,,,,,2.726,,0.000,0.0,2.302,382,0.206,1.224,,,,,0.0,,,,,,,
60,"""16146""","Beans, pinto, canned, drained solids",277.0,1.0 can drained solids,0.438,0.756,0.00,1.5,0.144,1.421,0.000,,66,,,,1.235,,,,,,,,,,,,15.2,,0,,,,,,,,,,,,,0.753,0.717,,0.008,0.438,0.00,,,,,,,0.737,,0.00,1316,,0.000,,,,,,,,,,,,,0.053,,0.00,0.424,,,0.000,,,3.6,,0.000,3.6,,0.000,,,,,,,0.319,759.0,,0.978,2.49,0.000,,,,,,,0.216,28.28,0,0.391,,,0,1.061,66.0,0.795,0.429,280.0,,,,,,,56.01,,,0.0,,,,,,1.0,,0.000,0.0,0.911,89,0.424,0.507,,,,,0.0,,0.3,,,,0.0,
61,"""16044""","Beans, pinto, mature seeds, canned, solids and liquids",240.0,1.0 cup,0.295,0.487,,2.45,0.125,0.811,0.000,,58,,,,0.706,,,,,,,,,,,,11.0,,,,,,,,,,,0,,,,0.643,0.389,,0.005,0.283,,,,,,,,0.422,,,828,,0.000,,,,,,,,,,,,,0.038,,0.00,0.274,5.0,0,0.000,0.178,,3.55,,0.000,3.55,,0.000,,,,,,,0.206,662.0,,0.557,1.34,0.000,,,,0.0,197.0,,0.122,,0,0.223,,,0,0.763,58.0,0.454,0.288,221.0,0.0,49.9,0.610,0.0,49.9,0.610,36.43,,,0.0,,,,,,0.571,,0.000,0.0,0.518,79,0.274,0.288,,,,,0.0,,1.7,,,,,
62,"""16347""","Beans, pinto, mature seeds, canned, solids and liquids, low sodium",240.0,1.0 cup,0.278,0.487,,2.45,0.125,0.811,0.000,,58,,,,0.706,,,,,,,,,,,,11.0,,0,,,,,,,,,0,,,,0.643,0.389,,0.005,0.283,,,,,,,,0.422,,,828,,0.000,,,,,,,,,,,,,0.038,,0.00,0.274,5.0,0,0.000,0.324,,3.55,,0.000,3.55,,0.000,,,,,,,0.206,662.0,,0.557,1.34,0.000,,,,0.0,197.0,,0.122,,0,0.223,,8.9,0,0.763,58.0,0.454,0.274,221.0,0.0,49.9,0.610,0.0,49.9,0.610,36.43,,,0.0,,,,,,0.571,,0.000,0.0,0.518,79,0.274,0.288,,,,,0.0,,1.7,,,,,
63,"""16343""","Beans, pinto, mature seeds, cooked, boiled, with salt",171.0,1.0 cup,0.186,0.321,0.00,0.58,0.330,1.135,,,,,,,0.976,,,,,,,,,,,,15.4,,0,,,,,,,0,,,,,,0.544,0.374,,0.003,0.186,0.00,,,,,,,0.598,,0.00,1026,,0.000,,,,,,,,,,,,,0.106,,0.00,0.181,6.0,0,,,,2.0,,,2.0,,,,,,,,,0.133,746.0,,0.602,1.11,,,,,0.0,245.0,,0.168,25.91,0,0.4,,10.6,0,0.775,294.0,0.629,0.181,251.0,,,,,,,44.84,,,0.0,,,,,,0.881,,,0.0,0.744,86,0.181,0.397,0.0,,,,,,,,,,0.0,
64,"""16043""","Beans, pinto, mature seeds, cooked, boiled, without salt",171.0,1.0 cup,0.233,0.402,0.00,0.58,0.330,1.308,0.000,,294,,,,1.077,,3.8,,,,,,,,,,15.4,,0,,,,,,,,,0,,,,0.544,0.374,,0.005,0.234,0.00,,,,,,,0.566,,0.00,1026,,0.000,,,,,,,,,,,,,0.106,,0.00,0.227,6.0,0,0.000,0.392,,2.0,,0.000,2.0,,0.000,,,,,,0.0,0.168,746.0,0.2,0.881,1.11,0.000,,,,0.0,245.0,,0.185,25.91,0,0.364,,10.6,0,0.775,294.0,0.728,0.227,251.0,0.0,60.4,0.966,0.0,60.4,0.966,44.84,,,0.0,,,,,,0.845,,0.000,0.0,0.887,86,0.227,0.422,0.0,,,,0.0,,1.4,,,,0.0,
65,"""16042""","Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",193.0,1.0 cup,0.454,0.786,0.00,4.07,1.376,3.007,0.000,,1013,,,,2.617,,,,,,,,,,,,29.9,,0,,,,,,,,,0,,,,2.266,1.723,,0.01,0.457,0.25,,,,,,,1.563,,0.00,2802,,0.002,,,,,,,,,,,,,0.409,,0.00,0.442,10.8,0,0.000,0.915,,6.68,,0.000,6.68,,0.000,,,,,,0.0,0.328,2688.0,0.8,2.069,2.37,0.000,,,,0.0,670.0,,0.457,65.95,0,0.824,,53.8,0,2.216,1013.0,1.681,0.442,793.0,0.0,127.8,2.260,0.0,127.8,2.260,120.72,,,0.0,,,,,,2.115,,0.000,0.0,1.926,340,0.442,1.073,0.0,,,,0.0,,12.2,,,,0.0,
66,"""16346""","Beans, small white, mature seeds, cooked, boiled, with salt",179.0,1.0 cup,0.297,0.494,,,,,,,,,,,1.103,,,,,,,,,,,,18.6,,,,,,,,,0,,,,,,0.487,0.267,,0.018,0.226,,,,,,,,0.675,,,1063,,0.000,,,,,,,,,,,,,0.106,,0.00,0.1,,0,,,,2.4,,,2.4,,,,,,,,,0.268,829.0,,0.68,1.15,,,,,0.0,254.0,,0.190,,0,0.453,,2.3,0,0.913,245.0,0.709,0.277,303.0,,,,,,,46.2,,,,,,,,,0.993,,,0.0,0.840,122,0.1,0.448,,,,,,,,,,,,
67,"""16046""","Beans, small white, mature seeds, cooked, boiled, without salt",179.0,1.0 cup,0.297,0.494,,,,,,,,,,,1.103,,,,,,,,,,,,18.6,,,,,,,,,0,,,,,,0.487,0.267,,0.018,0.226,,,,,,,,0.675,,,1063,,0.000,,,,,,,,,,,,,0.106,,0.00,0.1,,0,,,,2.4,,,2.4,,,,,,,,,0.268,829.0,,0.68,1.15,,,,,0.0,254.0,,0.190,,0,0.453,,2.3,0,0.913,245.0,0.709,0.277,303.0,,,,,,,46.2,,,,,,,,,0.993,,,0.0,0.840,122,0.1,0.448,,,,,,,,,,,,
68,"""16045""","Beans, small white, mature seeds, raw",215.0,1.0 cup,0.654,1.090,,,,,,,,,,,3.115,,,,,,,,,,,,53.5,,,,,,,,,0,,,,,,2.885,1.365,,0.039,0.497,,,,,,,,1.909,,,3023,,0.002,,,,,,,,,,,,,0.445,,0.00,0.219,,0,,,,8.06,,,8.06,,,,,,,,,0.593,3315.0,,1.924,2.54,,,,,0.0,722.0,,0.537,,0,1.277,,27.5,0,2.748,830.0,2.004,0.613,957.0,,,,,,,133.84,,,,,,,,,2.81,,,0.0,2.374,393,0.219,1.264,,,,,,,,,,,,
69,"""16051""","Beans, white, mature seeds, canned",262.0,1.0 cup,0.194,0.322,,0.76,0.252,1.517,,,,,,,1.305,,,,,,,,,,,,12.6,,0,,,,,,,0,,,,,,0.296,0.608,,0.01,0.147,,,,,,,,0.799,,,1250,,0.000,,,,,,,,,,,,,0.097,,0.00,0.066,7.6,0,,,,3.01,,,3.01,,,,,,,,,0.176,1189.0,,0.807,0.76,,,,,0.0,299.0,,0.225,,0,0.534,,4.2,0,1.349,170.0,0.838,0.181,238.0,,,,,,,55.54,,,0.0,,,,,,1.176,,,0.0,0.996,134,0.066,0.529,,,,,,,,,,,,
